Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
GPU,ee-snowball0,
Type,Simulation Paths,Accuracy,Latency,
Projection,65900000,0.014016,810908957.505660,
Projection,66000000,0.014005,812136724.548340,
Projection,66100000,0.013994,813364491.591020,
Projection,66200000,0.013984,814592258.633700,
Projection,66300000,0.013973,815820025.676381,
Projection,66400000,0.013962,817047792.719061,
Projection,66500000,0.013951,818275559.761741,
Projection,66600000,0.013941,819503326.804421,
Projection,66700000,0.013930,820731093.847101,
Projection,66800000,0.013920,821958860.889782,
Projection,66900000,0.013909,823186627.932462,
Projection,67000000,0.013898,824414394.975142,
Projection,67100000,0.013888,825642162.017822,
Projection,67200000,0.013877,826869929.060503,
Projection,67300000,0.013867,828097696.103183,
Projection,67400000,0.013856,829325463.145863,
Projection,67500000,0.013846,830553230.188543,
Projection,67600000,0.013835,831780997.231223,
Projection,67700000,0.013825,833008764.273904,
Projection,67800000,0.013815,834236531.316584,
Projection,67900000,0.013804,835464298.359264,
Projection,68000000,0.013794,836692065.401944,
Projection,68100000,0.013784,837919832.444625,
Projection,68200000,0.013773,839147599.487305,
Projection,68300000,0.013763,840375366.529985,
Projection,68400000,0.013753,841603133.572665,
Projection,68500000,0.013743,842830900.615345,
Projection,68600000,0.013733,844058667.658026,
Projection,68700000,0.013722,845286434.700706,
Projection,68800000,0.013712,846514201.743386,
Projection,68900000,0.013702,847741968.786066,
Projection,69000000,0.013692,848969735.828747,
Projection,69100000,0.013682,850197502.871427,
Projection,69200000,0.013672,851425269.914107,
Projection,69300000,0.013662,852653036.956787,
Projection,69400000,0.013652,853880803.999467,
Projection,69500000,0.013642,855108571.042148,
Projection,69600000,0.013632,856336338.084828,
Projection,69700000,0.013622,857564105.127508,
Projection,69800000,0.013612,858791872.170188,
Projection,69900000,0.013602,860019639.212869,
Projection,70000000,0.013592,861247406.255549,
Projection,70100000,0.013582,862475173.298229,
Projection,70200000,0.013572,863702940.340909,
Projection,70300000,0.013563,864930707.383589,
Projection,70400000,0.013553,866158474.426270,
Projection,70500000,0.013543,867386241.468950,
Projection,70600000,0.013533,868614008.511630,
Projection,70700000,0.013523,869841775.554310,
Projection,70800000,0.013514,871069542.596991,
Projection,70900000,0.013504,872297309.639671,
Projection,71000000,0.013494,873525076.682351,
Projection,71100000,0.013485,874752843.725031,
Projection,71200000,0.013475,875980610.767711,
Projection,71300000,0.013465,877208377.810392,
Projection,71400000,0.013456,878436144.853072,
Projection,71500000,0.013446,879663911.895752,
Projection,71600000,0.013437,880891678.938432,
Projection,71700000,0.013427,882119445.981112,
Projection,71800000,0.013418,883347213.023793,
Projection,71900000,0.013408,884574980.066473,
Projection,72000000,0.013399,885802747.109153,
Projection,72100000,0.013389,887030514.151833,
Projection,72200000,0.013380,888258281.194514,
Projection,72300000,0.013370,889486048.237194,
Projection,72400000,0.013361,890713815.279874,
Projection,72500000,0.013351,891941582.322554,
Projection,72600000,0.013342,893169349.365234,
Projection,72700000,0.013333,894397116.407915,
Projection,72800000,0.013323,895624883.450595,
Projection,72900000,0.013314,896852650.493275,
Projection,73000000,0.013305,898080417.535955,
Projection,73100000,0.013296,899308184.578636,
Projection,73200000,0.013286,900535951.621316,
Projection,73300000,0.013277,901763718.663996,
Projection,73400000,0.013268,902991485.706676,
Projection,73500000,0.013259,904219252.749357,
Projection,73600000,0.013250,905447019.792037,
Projection,73700000,0.013240,906674786.834717,
Projection,73800000,0.013231,907902553.877397,
Projection,73900000,0.013222,909130320.920077,
Projection,74000000,0.013213,910358087.962757,
Projection,74100000,0.013204,911585855.005438,
Projection,74200000,0.013195,912813622.048118,
Projection,74300000,0.013186,914041389.090798,
Projection,74400000,0.013177,915269156.133478,
Projection,74500000,0.013168,916496923.176159,
Projection,74600000,0.013159,917724690.218839,
Projection,74700000,0.013150,918952457.261519,
Projection,74800000,0.013141,920180224.304199,
Projection,74900000,0.013132,921407991.346879,
Projection,75000000,0.013123,922635758.389560,
Projection,75100000,0.013114,923863525.432240,
Projection,75200000,0.013105,925091292.474920,
Projection,75300000,0.013096,926319059.517600,
Projection,75400000,0.013088,927546826.560281,
Projection,75500000,0.013079,928774593.602961,
Projection,75600000,0.013070,930002360.645641,
Projection,75700000,0.013061,931230127.688321,
Projection,75800000,0.013052,932457894.731001,
Projection,75900000,0.013044,933685661.773682,
Projection,76000000,0.013035,934913428.816362,
Projection,76100000,0.013026,936141195.859042,
Projection,76200000,0.013017,937368962.901722,
Projection,76300000,0.013009,938596729.944402,
Projection,76400000,0.013000,939824496.987083,
Projection,76500000,0.012991,941052264.029763,
Projection,76600000,0.012983,942280031.072443,
Projection,76700000,0.012974,943507798.115124,
Projection,76800000,0.012966,944735565.157804,
Projection,76900000,0.012957,945963332.200484,
Projection,77000000,0.012948,947191099.243164,
Projection,77100000,0.012940,948418866.285844,
Projection,77200000,0.012931,949646633.328525,
Projection,77300000,0.012923,950874400.371205,
Projection,77400000,0.012914,952102167.413885,
Projection,77500000,0.012906,953329934.456565,
Projection,77600000,0.012897,954557701.499245,
Projection,77700000,0.012889,955785468.541926,
Projection,77800000,0.012880,957013235.584606,
Projection,77900000,0.012872,958241002.627286,
Projection,78000000,0.012864,959468769.669966,
Projection,78100000,0.012855,960696536.712646,
Projection,78200000,0.012847,961924303.755327,
Projection,78300000,0.012838,963152070.798007,
Projection,78400000,0.012830,964379837.840687,
Projection,78500000,0.012822,965607604.883368,
Projection,78600000,0.012813,966835371.926048,
Projection,78700000,0.012805,968063138.968728,
Projection,78800000,0.012797,969290906.011408,
Projection,78900000,0.012789,970518673.054088,
Projection,79000000,0.012780,971746440.096769,
Projection,79100000,0.012772,972974207.139449,
Projection,79200000,0.012764,974201974.182129,
Projection,79300000,0.012756,975429741.224809,
Projection,79400000,0.012748,976657508.267489,
Projection,79500000,0.012739,977885275.310170,
Projection,79600000,0.012731,979113042.352850,
Projection,79700000,0.012723,980340809.395530,
Projection,79800000,0.012715,981568576.438210,
Projection,79900000,0.012707,982796343.480891,
Projection,80000000,0.012699,984024110.523571,
Projection,80100000,0.012691,985251877.566251,
Projection,80200000,0.012683,986479644.608931,
Projection,80300000,0.012675,987707411.651611,
Projection,80400000,0.012666,988935178.694292,
Projection,80500000,0.012658,990162945.736972,
Projection,80600000,0.012650,991390712.779652,
Projection,80700000,0.012642,992618479.822332,
Projection,80800000,0.012635,993846246.865013,
Projection,80900000,0.012627,995074013.907693,
Projection,81000000,0.012619,996301780.950373,
Projection,81100000,0.012611,997529547.993053,
Projection,81200000,0.012603,998757315.035734,
Projection,81300000,0.012595,999985082.078414,
Projection,81400000,0.012587,1001212849.121094,
Projection,81500000,0.012579,1002440616.163774,
Projection,81600000,0.012571,1003668383.206454,
Projection,81700000,0.012563,1004896150.249135,
Projection,81800000,0.012556,1006123917.291815,
Projection,81900000,0.012548,1007351684.334495,
Projection,82000000,0.012540,1008579451.377175,
Projection,82100000,0.012532,1009807218.419855,
Projection,82200000,0.012524,1011034985.462536,
Projection,82300000,0.012517,1012262752.505216,
Projection,82400000,0.012509,1013490519.547896,
Projection,82500000,0.012501,1014718286.590576,
Projection,82600000,0.012493,1015946053.633257,
Projection,82700000,0.012486,1017173820.675937,
Projection,82800000,0.012478,1018401587.718617,
Projection,82900000,0.012470,1019629354.761297,
Projection,83000000,0.012463,1020857121.803977,
Projection,83100000,0.012455,1022084888.846658,
Projection,83200000,0.012447,1023312655.889338,
Projection,83300000,0.012440,1024540422.932018,
Projection,83400000,0.012432,1025768189.974698,
Projection,83500000,0.012425,1026995957.017378,
Projection,83600000,0.012417,1028223724.060059,
Projection,83700000,0.012410,1029451491.102739,
Projection,83800000,0.012402,1030679258.145419,
Projection,83900000,0.012394,1031907025.188099,
Projection,84000000,0.012387,1033134792.230780,
Projection,84100000,0.012379,1034362559.273460,
Projection,84200000,0.012372,1035590326.316140,
Projection,84300000,0.012364,1036818093.358820,
Projection,84400000,0.012357,1038045860.401500,
Projection,84500000,0.012349,1039273627.444181,
Projection,84600000,0.012342,1040501394.486861,
Projection,84700000,0.012335,1041729161.529541,
Projection,84800000,0.012327,1042956928.572221,
Projection,84900000,0.012320,1044184695.614902,
Projection,85000000,0.012312,1045412462.657582,
Projection,85100000,0.012305,1046640229.700262,
Projection,85200000,0.012298,1047867996.742942,
Projection,85300000,0.012290,1049095763.785622,
Projection,85400000,0.012283,1050323530.828303,
Projection,85500000,0.012276,1051551297.870983,
Projection,85600000,0.012268,1052779064.913663,
Projection,85700000,0.012261,1054006831.956343,
Projection,85800000,0.012254,1055234598.999024,
Projection,85900000,0.012246,1056462366.041704,
Projection,86000000,0.012239,1057690133.084384,
Projection,86100000,0.012232,1058917900.127064,
Projection,86200000,0.012225,1060145667.169744,
Projection,86300000,0.012217,1061373434.212425,
Projection,86400000,0.012210,1062601201.255105,
Projection,86500000,0.012203,1063828968.297785,
Projection,86600000,0.012196,1065056735.340465,
Projection,86700000,0.012189,1066284502.383146,
Projection,86800000,0.012182,1067512269.425826,
Projection,86900000,0.012174,1068740036.468506,
Projection,87000000,0.012167,1069967803.511186,
Projection,87100000,0.012160,1071195570.553866,
Projection,87200000,0.012153,1072423337.596547,
Projection,87300000,0.012146,1073651104.639227,
Projection,87400000,0.012139,1074878871.681907,
Projection,87500000,0.012132,1076106638.724587,
Projection,87600000,0.012125,1077334405.767268,
Projection,87700000,0.012118,1078562172.809948,
Projection,87800000,0.012111,1079789939.852628,
Projection,87900000,0.012104,1081017706.895308,
Projection,88000000,0.012097,1082245473.937988,
Projection,88100000,0.012090,1083473240.980669,
Projection,88200000,0.012083,1084701008.023349,
Projection,88300000,0.012076,1085928775.066029,
Projection,88400000,0.012069,1087156542.108709,
Projection,88500000,0.012062,1088384309.151389,
Projection,88600000,0.012055,1089612076.194070,
Projection,88700000,0.012048,1090839843.236750,
Projection,88800000,0.012041,1092067610.279430,
Projection,88900000,0.012034,1093295377.322110,
Projection,89000000,0.012027,1094523144.364791,
Projection,89100000,0.012020,1095750911.407471,
Projection,89200000,0.012013,1096978678.450151,
Projection,89300000,0.012006,1098206445.492831,
Projection,89400000,0.012000,1099434212.535511,
Projection,89500000,0.011993,1100661979.578192,
Projection,89600000,0.011986,1101889746.620872,
Projection,89700000,0.011979,1103117513.663552,
Projection,89800000,0.011972,1104345280.706232,
Projection,89900000,0.011966,1105573047.748913,
Projection,90000000,0.011959,1106800814.791593,
Projection,90100000,0.011952,1108028581.834273,
Projection,90200000,0.011945,1109256348.876953,
Projection,90300000,0.011938,1110484115.919633,
Projection,90400000,0.011932,1111711882.962314,
Projection,90500000,0.011925,1112939650.004994,
Projection,90600000,0.011918,1114167417.047674,
Projection,90700000,0.011912,1115395184.090354,
Projection,90800000,0.011905,1116622951.133035,
Projection,90900000,0.011898,1117850718.175715,
Projection,91000000,0.011892,1119078485.218395,
Projection,91100000,0.011885,1120306252.261075,
Projection,91200000,0.011878,1121534019.303756,
Projection,91300000,0.011872,1122761786.346436,
Projection,91400000,0.011865,1123989553.389116,
Projection,91500000,0.011858,1125217320.431796,
Projection,91600000,0.011852,1126445087.474476,
Projection,91700000,0.011845,1127672854.517157,
Projection,91800000,0.011839,1128900621.559837,
Projection,91900000,0.011832,1130128388.602517,
Projection,92000000,0.011825,1131356155.645197,
Projection,92100000,0.011819,1132583922.687877,
Projection,92200000,0.011812,1133811689.730558,
Projection,92300000,0.011806,1135039456.773238,
Projection,92400000,0.011799,1136267223.815918,
Projection,92500000,0.011793,1137494990.858598,
Projection,92600000,0.011786,1138722757.901278,
Projection,92700000,0.011780,1139950524.943959,
Projection,92800000,0.011773,1141178291.986639,
Projection,92900000,0.011767,1142406059.029319,
Projection,93000000,0.011760,1143633826.072000,
Projection,93100000,0.011754,1144861593.114680,
Projection,93200000,0.011747,1146089360.157360,
Projection,93300000,0.011741,1147317127.200040,
Projection,93400000,0.011735,1148544894.242720,
Projection,93500000,0.011728,1149772661.285401,
Projection,93600000,0.011722,1151000428.328081,
Projection,93700000,0.011715,1152228195.370761,
Projection,93800000,0.011709,1153455962.413441,
Projection,93900000,0.011703,1154683729.456121,
Projection,94000000,0.011696,1155911496.498802,
Projection,94100000,0.011690,1157139263.541482,
Projection,94200000,0.011684,1158367030.584162,
Projection,94300000,0.011677,1159594797.626842,
Projection,94400000,0.011671,1160822564.669523,
Projection,94500000,0.011665,1162050331.712203,
Projection,94600000,0.011658,1163278098.754883,
Projection,94700000,0.011652,1164505865.797563,
Projection,94800000,0.011646,1165733632.840243,
Projection,94900000,0.011640,1166961399.882924,
Projection,95000000,0.011633,1168189166.925604,
Projection,95100000,0.011627,1169416933.968284,
Projection,95200000,0.011621,1170644701.010964,
Projection,95300000,0.011615,1171872468.053645,
Projection,95400000,0.011608,1173100235.096325,
Projection,95500000,0.011602,1174328002.139005,
Projection,95600000,0.011596,1175555769.181685,
Projection,95700000,0.011590,1176783536.224365,
Projection,95800000,0.011584,1178011303.267046,
Projection,95900000,0.011578,1179239070.309726,
Projection,96000000,0.011571,1180466837.352406,
Projection,96100000,0.011565,1181694604.395086,
Projection,96200000,0.011559,1182922371.437767,
Projection,96300000,0.011553,1184150138.480447,
Projection,96400000,0.011547,1185377905.523127,
Projection,96500000,0.011541,1186605672.565807,
Projection,96600000,0.011535,1187833439.608487,
Projection,96700000,0.011529,1189061206.651168,
Projection,96800000,0.011522,1190288973.693848,
Projection,96900000,0.011516,1191516740.736528,
Projection,97000000,0.011510,1192744507.779208,
Projection,97100000,0.011504,1193972274.821889,
Projection,97200000,0.011498,1195200041.864569,
Projection,97300000,0.011492,1196427808.907249,
Projection,97400000,0.011486,1197655575.949929,
Projection,97500000,0.011480,1198883342.992610,
Projection,97600000,0.011474,1200111110.035290,
Projection,97700000,0.011468,1201338877.077970,
Projection,97800000,0.011462,1202566644.120650,
Projection,97900000,0.011456,1203794411.163330,
Projection,98000000,0.011450,1205022178.206011,
Projection,98100000,0.011444,1206249945.248691,
Projection,98200000,0.011438,1207477712.291371,
Projection,98300000,0.011432,1208705479.334051,
Projection,98400000,0.011426,1209933246.376731,
Projection,98500000,0.011421,1211161013.419412,
Projection,98600000,0.011415,1212388780.462092,
Projection,98700000,0.011409,1213616547.504772,
Projection,98800000,0.011403,1214844314.547452,
Projection,98900000,0.011397,1216072081.590132,
Projection,99000000,0.011391,1217299848.632812,
Projection,99100000,0.011385,1218527615.675493,
Projection,99200000,0.011379,1219755382.718173,
Projection,99300000,0.011373,1220983149.760853,
Projection,99400000,0.011368,1222210916.803534,
Projection,99500000,0.011362,1223438683.846214,
Projection,99600000,0.011356,1224666450.888894,
Projection,99700000,0.011350,1225894217.931574,
Projection,99800000,0.011344,1227121984.974254,
Projection,99900000,0.011339,1228349752.016934,
Projection,100000000,0.011333,1229577519.059615,
Mean Verification,1000000,0.115530,14082268.691063,
Std Verification,1000000,0.000000,17616.381099,
Mean Verification,1100000,0.110169,15311829.304695,
Std Verification,1100000,0.000000,15456.712130,
Mean Verification,1200000,0.105524,16528816.580772,
Std Verification,1200000,0.000000,18839.811960,
Mean Verification,1300000,0.101397,17785071.516037,
Std Verification,1300000,0.000000,21212.392706,
Mean Verification,1400000,0.097711,18994817.090034,
Std Verification,1400000,0.000000,25211.333153,
Mean Verification,1500000,0.094406,20476011.347771,
Std Verification,1500000,0.000000,18633.543453,
Mean Verification,1600000,0.091406,21740455.889702,
Std Verification,1600000,0.000000,25318.175859,
Mean Verification,1700000,0.088671,22999119.377136,
Std Verification,1700000,0.000000,24544.124202,
Mean Verification,1800000,0.086167,24211089.229584,
Std Verification,1800000,0.000000,21540.880546,
Mean Verification,1900000,0.083865,25433660.030365,
Std Verification,1900000,0.000000,29646.539067,
Mean Verification,2000000,0.081736,26637185.788155,
Std Verification,2000000,0.000000,28700.450507,
Mean Verification,2100000,0.079764,27885018.706322,
Std Verification,2100000,0.000000,24409.764497,
Mean Verification,2200000,0.077926,29104358.363152,
Std Verification,2200000,0.000000,29409.428704,
Mean Verification,2300000,0.076216,30344362.640381,
Std Verification,2300000,0.000000,31717.198697,
Mean Verification,2400000,0.074606,31550368.738174,
Std Verification,2400000,0.000000,25811.451205,
Mean Verification,2500000,0.073103,32780972.695351,
Std Verification,2500000,0.000000,26686.905641,
Mean Verification,2600000,0.071682,34021352.314949,
Std Verification,2600000,0.000000,34502.676102,
Mean Verification,2700000,0.070354,35194278.621674,
Std Verification,2700000,0.000000,31951.269645,
Mean Verification,2800000,0.069093,36444884.037971,
Std Verification,2800000,0.000000,26541.496880,
Mean Verification,2900000,0.067892,37991463.565826,
Std Verification,2900000,0.000000,35248.267418,
Mean Verification,3000000,0.066753,39231726.646423,
Std Verification,3000000,0.000000,36207.334579,
Mean Verification,3100000,0.065665,40469539.713860,
Std Verification,3100000,0.000000,31126.996892,
Mean Verification,3200000,0.064629,41666027.021408,
Std Verification,3200000,0.000000,34009.631120,
Mean Verification,3300000,0.063641,42899686.050415,
Std Verification,3300000,0.000000,38380.247921,
Mean Verification,3400000,0.062695,44147531.700134,
Std Verification,3400000,0.000000,43222.399063,
Mean Verification,3500000,0.061793,45379590.725899,
Std Verification,3500000,0.000000,49922.354508,
Mean Verification,3600000,0.060926,46590726.852417,
Std Verification,3600000,0.000000,35475.275207,
Mean Verification,3700000,0.060096,47814446.043968,
Std Verification,3700000,0.000000,46902.165209,
Mean Verification,3800000,0.059299,49047113.013268,
Std Verification,3800000,0.000000,42190.425730,
Mean Verification,3900000,0.058533,50262728.857994,
Std Verification,3900000,0.000000,40364.244220,
Mean Verification,4000000,0.057799,51476485.586166,
Std Verification,4000000,0.000000,31178.130823,
Mean Verification,4100000,0.057096,52663903.021812,
Std Verification,4100000,0.000000,35009.360729,
Mean Verification,4200000,0.056414,53888832.879066,
Std Verification,4200000,0.000000,38741.824486,
Mean Verification,4300000,0.055755,55145955.109596,
Std Verification,4300000,0.000000,44430.767565,
Mean Verification,4400000,0.055119,56612686.324120,
Std Verification,4400000,0.000000,49590.349315,
Mean Verification,4500000,0.054503,57871711.587906,
Std Verification,4500000,0.000000,56844.689816,
Mean Verification,4600000,0.053906,59115655.565262,
Std Verification,4600000,0.000000,42748.033279,
Mean Verification,4700000,0.053328,60313334.918022,
Std Verification,4700000,0.000000,43320.506111,
Mean Verification,4800000,0.052768,61599499.225616,
Std Verification,4800000,0.000000,35145.678474,
Mean Verification,4900000,0.052226,62773527.526855,
Std Verification,4900000,0.000000,43970.559183,
Mean Verification,5000000,0.051700,63978850.817680,
Std Verification,5000000,0.000000,60084.812747,
Mean Verification,5100000,0.051190,65167731.809616,
Std Verification,5100000,0.000000,48117.328033,
Mean Verification,5200000,0.050696,66374924.635887,
Std Verification,5200000,0.000000,44808.339073,
Mean Verification,5300000,0.050213,67675715.923309,
Std Verification,5300000,0.000000,47036.669961,
Mean Verification,5400000,0.049747,68949921.035767,
Std Verification,5400000,0.000000,49327.997088,
Mean Verification,5500000,0.049292,70173691.177368,
Std Verification,5500000,0.000000,60299.523880,
Mean Verification,5600000,0.048854,71349076.914787,
Std Verification,5600000,0.000000,42158.349873,
Mean Verification,5700000,0.048426,72632666.993141,
Std Verification,5700000,0.000000,59069.297849,
Mean Verification,5800000,0.048007,74150456.452370,
Std Verification,5800000,0.000000,61020.478459,
Mean Verification,5900000,0.047599,75404072.427750,
Std Verification,5900000,0.000000,60611.598312,
Mean Verification,6000000,0.047200,76619558.739662,
Std Verification,6000000,0.000000,66529.486415,
Mean Verification,6100000,0.046811,77846579.647064,
Std Verification,6100000,0.000000,49894.668483,
Mean Verification,6200000,0.046431,78980140.280724,
Std Verification,6200000,0.000000,58120.314069,
Mean Verification,6300000,0.046060,80263359.260559,
Std Verification,6300000,0.000000,45264.739488,
Mean Verification,6400000,0.045699,81451229.166985,
Std Verification,6400000,0.000000,65417.366906,
Mean Verification,6500000,0.045345,82677090.072632,
Std Verification,6500000,0.000000,58784.120138,
Mean Verification,6600000,0.044999,83955371.546745,
Std Verification,6600000,0.000000,53515.487535,
Mean Verification,6700000,0.044662,85158117.318153,
Std Verification,6700000,0.000000,52757.934202,
Mean Verification,6800000,0.044332,86411261.796951,
Std Verification,6800000,0.000000,73793.187901,
Mean Verification,6900000,0.044010,87617331.337929,
Std Verification,6900000,0.000000,78086.684803,
Mean Verification,7000000,0.043698,88818994.760513,
Std Verification,7000000,0.000000,54755.115345,
Mean Verification,7100000,0.043390,89983297.157288,
Std Verification,7100000,0.000000,64754.558326,
Mean Verification,7200000,0.043088,91359881.210327,
Std Verification,7200000,0.000000,71489.401563,
Mean Verification,7300000,0.042792,92805351.400375,
Std Verification,7300000,0.000000,82149.066423,
Mean Verification,7400000,0.042502,94023013.687134,
Std Verification,7400000,0.000000,69581.429450,
Mean Verification,7500000,0.042217,95242584.943771,
Std Verification,7500000,0.000000,58061.803441,
Mean Verification,7600000,0.041938,96498629.355431,
Std Verification,7600000,0.000000,55170.522101,
Mean Verification,7700000,0.041664,97760950.589180,
Std Verification,7700000,0.000000,85902.049321,
Mean Verification,7800000,0.041395,98927594.351768,
Std Verification,7800000,0.000000,67160.982830,
Mean Verification,7900000,0.041132,100139456.105232,
Std Verification,7900000,0.000000,69572.440266,
Mean Verification,8000000,0.040873,101385633.492470,
Std Verification,8000000,0.000000,54848.278192,
Mean Verification,8100000,0.040621,102649707.722664,
Std Verification,8100000,0.000000,76400.780347,
Mean Verification,8200000,0.040371,103880229.067802,
Std Verification,8200000,0.000000,72543.313350,
Mean Verification,8300000,0.040128,105063271.307945,
Std Verification,8300000,0.000000,49983.805091,
Mean Verification,8400000,0.039888,106252376.103401,
Std Verification,8400000,0.000000,75579.452714,
Mean Verification,8500000,0.039655,109970202.779770,
Std Verification,8500000,0.000000,7302331.411375,
Mean Verification,8600000,0.039425,108727288.627625,
Std Verification,8600000,0.000000,67707.701692,
Mean Verification,8700000,0.039198,110196035.623550,
Std Verification,8700000,0.000000,71900.476689,
Mean Verification,8800000,0.038975,111542927.479744,
Std Verification,8800000,0.000000,64146.768587,
Mean Verification,8900000,0.038755,112806845.164299,
Std Verification,8900000,0.000000,108374.162521,
Mean Verification,9000000,0.038538,113937436.938286,
Std Verification,9000000,0.000000,74369.967997,
Mean Verification,9100000,0.038326,115212547.826767,
Std Verification,9100000,0.000000,67275.032750,
Mean Verification,9200000,0.038116,116487730.693817,
Std Verification,9200000,0.000000,75587.515049,
Mean Verification,9300000,0.037911,117606681.609154,
Std Verification,9300000,0.000000,70349.672964,
Mean Verification,9400000,0.037708,118804776.072502,
Std Verification,9400000,0.000000,69493.489214,
Mean Verification,9500000,0.037508,119975710.177422,
Std Verification,9500000,0.000000,62856.479869,
Mean Verification,9600000,0.037312,121153834.819794,
Std Verification,9600000,0.000000,72440.765490,
Mean Verification,9700000,0.037119,122412341.403961,
Std Verification,9700000,0.000000,69639.514613,
Mean Verification,9800000,0.036930,123703125.214577,
Std Verification,9800000,0.000000,73654.567885,
Mean Verification,9900000,0.036745,124924831.652641,
Std Verification,9900000,0.000000,61543.611339,
Mean Verification,10000000,0.036561,126143317.794800,
Std Verification,10000000,0.000000,94208.851044,
Mean Verification,10100000,0.036380,127371482.181549,
Std Verification,10100000,0.000000,78422.316314,
Mean Verification,10200000,0.036201,128875043.463707,
Std Verification,10200000,0.000000,63561.404651,
Mean Verification,10300000,0.036025,130084205.007553,
Std Verification,10300000,0.000000,93112.573404,
Mean Verification,10400000,0.035851,131358458.518982,
Std Verification,10400000,0.000000,82079.066808,
Mean Verification,10500000,0.035680,132572469.115257,
Std Verification,10500000,0.000000,71163.143763,
Mean Verification,10600000,0.035510,133839054.203033,
Std Verification,10600000,0.000000,70271.948232,
Mean Verification,10700000,0.035344,135114742.136002,
Std Verification,10700000,0.000000,90894.450946,
Mean Verification,10800000,0.035179,136302525.734901,
Std Verification,10800000,0.000000,78557.779075,
Mean Verification,10900000,0.035017,137479825.711250,
Std Verification,10900000,0.000000,103262.977286,
Mean Verification,11000000,0.034858,138738166.022301,
Std Verification,11000000,0.000000,104341.603930,
Mean Verification,11100000,0.034700,139962934.017181,
Std Verification,11100000,0.000000,81285.410807,
Mean Verification,11200000,0.034545,141171379.971504,
Std Verification,11200000,0.000000,82907.319682,
Mean Verification,11300000,0.034392,142388796.901703,
Std Verification,11300000,0.000000,64998.615452,
Mean Verification,11400000,0.034242,143651580.595970,
Std Verification,11400000,0.000000,99115.421729,
Mean Verification,11500000,0.034093,144910514.736176,
Std Verification,11500000,0.000000,114574.058237,
Mean Verification,11600000,0.033946,146401997.852325,
Std Verification,11600000,0.000000,92993.362534,
Mean Verification,11700000,0.033801,147621428.060532,
Std Verification,11700000,0.000000,114842.754205,
Mean Verification,11800000,0.033657,148746715.760231,
Std Verification,11800000,0.000000,83233.210212,
Mean Verification,11900000,0.033515,149936890.578270,
Std Verification,11900000,0.000000,76829.100119,
Mean Verification,12000000,0.033375,151319050.574303,
Std Verification,12000000,0.000000,115606.265193,
Mean Verification,12100000,0.033236,152497024.655342,
Std Verification,12100000,0.000000,98198.578165,
Mean Verification,12200000,0.033100,153659376.049042,
Std Verification,12200000,0.000000,102701.022033,
Mean Verification,12300000,0.032965,154859442.162514,
Std Verification,12300000,0.000000,98590.143123,
Mean Verification,12400000,0.032831,156119265.675545,
Std Verification,12400000,0.000000,71410.976530,
Mean Verification,12500000,0.032699,157281165.075302,
Std Verification,12500000,0.000000,74048.755283,
Mean Verification,12600000,0.032569,158449314.665794,
Std Verification,12600000,0.000000,88047.690244,
Mean Verification,12700000,0.032441,159701980.924606,
Std Verification,12700000,0.000000,70895.333433,
Mean Verification,12800000,0.032315,160861716.365814,
Std Verification,12800000,0.000000,67424.780144,
Mean Verification,12900000,0.032190,162164125.394821,
Std Verification,12900000,0.000000,85531.844110,
Mean Verification,13000000,0.032066,163355424.475670,
Std Verification,13000000,0.000000,99000.685770,
Mean Verification,13100000,0.031944,165015430.092812,
Std Verification,13100000,0.000000,111490.423011,
Mean Verification,13200000,0.031823,166265322.875977,
Std Verification,13200000,0.000000,104211.057961,
Mean Verification,13300000,0.031702,167529049.944878,
Std Verification,13300000,0.000000,111286.201272,
Mean Verification,13400000,0.031584,168713618.040085,
Std Verification,13400000,0.000000,89125.101657,
Mean Verification,13500000,0.031466,169956565.332413,
Std Verification,13500000,0.000000,78306.295705,
Mean Verification,13600000,0.031350,171169205.999374,
Std Verification,13600000,0.000000,83406.487272,
Mean Verification,13700000,0.031235,172409094.357491,
Std Verification,13700000,0.000000,83897.963369,
Mean Verification,13800000,0.031122,173525904.583931,
Std Verification,13800000,0.000000,65522.515394,
Mean Verification,13900000,0.031010,174835808.420181,
Std Verification,13900000,0.000000,98542.008602,
Mean Verification,14000000,0.030898,176047619.724274,
Std Verification,14000000,0.000000,78519.400395,
Mean Verification,14100000,0.030789,177178018.641472,
Std Verification,14100000,0.000000,69395.601612,
Mean Verification,14200000,0.030680,178380477.070808,
Std Verification,14200000,0.000000,129445.421199,
Mean Verification,14300000,0.030573,179756435.108185,
Std Verification,14300000,0.000000,116982.259149,
Mean Verification,14400000,0.030468,180915085.792542,
Std Verification,14400000,0.000000,104011.974655,
Mean Verification,14500000,0.030362,182573693.823814,
Std Verification,14500000,0.000000,122258.941343,
Mean Verification,14600000,0.030258,183673600.101471,
Std Verification,14600000,0.000000,78015.909633,
Mean Verification,14700000,0.030155,184867246.699333,
Std Verification,14700000,0.000000,83051.078046,
Mean Verification,14800000,0.030053,186128472.638130,
Std Verification,14800000,0.000000,76635.581758,
Mean Verification,14900000,0.029952,187290941.715240,
Std Verification,14900000,0.000000,91323.204318,
Mean Verification,15000000,0.029851,188525418.663025,
Std Verification,15000000,0.000000,111081.502260,
Mean Verification,15100000,0.029752,189859243.702888,
Std Verification,15100000,0.000000,79229.173733,
Mean Verification,15200000,0.029654,191049927.759171,
