Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
FPGA,maxstation1.doc.ic.ac.uk,
Type,Simulation Paths,Accuracy,Latency,
Projection,62800000,0.017493,1516100141.575133,
Projection,62900000,0.017482,1518505862.989784,
Projection,63000000,0.017471,1520911584.404435,
Projection,63100000,0.017459,1523317305.819085,
Projection,63200000,0.017448,1525723027.233736,
Projection,63300000,0.017437,1528128748.648387,
Projection,63400000,0.017426,1530534470.063038,
Projection,63500000,0.017415,1532940191.477688,
Projection,63600000,0.017404,1535345912.892339,
Projection,63700000,0.017393,1537751634.306990,
Projection,63800000,0.017382,1540157355.721641,
Projection,63900000,0.017372,1542563077.136291,
Projection,64000000,0.017361,1544968798.550942,
Projection,64100000,0.017350,1547374519.965593,
Projection,64200000,0.017339,1549780241.380243,
Projection,64300000,0.017328,1552185962.794894,
Projection,64400000,0.017317,1554591684.209545,
Projection,64500000,0.017307,1556997405.624196,
Projection,64600000,0.017296,1559403127.038846,
Projection,64700000,0.017285,1561808848.453497,
Projection,64800000,0.017275,1564214569.868148,
Projection,64900000,0.017264,1566620291.282799,
Projection,65000000,0.017253,1569026012.697449,
Projection,65100000,0.017243,1571431734.112100,
Projection,65200000,0.017232,1573837455.526751,
Projection,65300000,0.017221,1576243176.941401,
Projection,65400000,0.017211,1578648898.356052,
Projection,65500000,0.017200,1581054619.770703,
Projection,65600000,0.017190,1583460341.185354,
Projection,65700000,0.017179,1585866062.600004,
Projection,65800000,0.017169,1588271784.014655,
Projection,65900000,0.017159,1590677505.429306,
Projection,66000000,0.017148,1593083226.843957,
Projection,66100000,0.017138,1595488948.258607,
Projection,66200000,0.017128,1597894669.673258,
Projection,66300000,0.017117,1600300391.087909,
Projection,66400000,0.017107,1602706112.502560,
Projection,66500000,0.017097,1605111833.917210,
Projection,66600000,0.017086,1607517555.331861,
Projection,66700000,0.017076,1609923276.746512,
Projection,66800000,0.017066,1612328998.161163,
Projection,66900000,0.017056,1614734719.575813,
Projection,67000000,0.017046,1617140440.990464,
Projection,67100000,0.017036,1619546162.405115,
Projection,67200000,0.017025,1621951883.819765,
Projection,67300000,0.017015,1624357605.234416,
Projection,67400000,0.017005,1626763326.649067,
Projection,67500000,0.016995,1629169048.063718,
Projection,67600000,0.016985,1631574769.478368,
Projection,67700000,0.016975,1633980490.893019,
Projection,67800000,0.016965,1636386212.307670,
Projection,67900000,0.016955,1638791933.722321,
Projection,68000000,0.016945,1641197655.136971,
Projection,68100000,0.016935,1643603376.551622,
Projection,68200000,0.016926,1646009097.966273,
Projection,68300000,0.016916,1648414819.380924,
Projection,68400000,0.016906,1650820540.795574,
Projection,68500000,0.016896,1653226262.210225,
Projection,68600000,0.016886,1655631983.624876,
Projection,68700000,0.016876,1658037705.039526,
Projection,68800000,0.016867,1660443426.454177,
Projection,68900000,0.016857,1662849147.868828,
Projection,69000000,0.016847,1665254869.283478,
Projection,69100000,0.016837,1667660590.698129,
Projection,69200000,0.016828,1670066312.112780,
Projection,69300000,0.016818,1672472033.527431,
Projection,69400000,0.016809,1674877754.942082,
Projection,69500000,0.016799,1677283476.356732,
Projection,69600000,0.016789,1679689197.771383,
Projection,69700000,0.016780,1682094919.186033,
Projection,69800000,0.016770,1684500640.600685,
Projection,69900000,0.016761,1686906362.015335,
Projection,70000000,0.016751,1689312083.429986,
Projection,70100000,0.016742,1691717804.844637,
Projection,70200000,0.016732,1694123526.259288,
Projection,70300000,0.016723,1696529247.673938,
Projection,70400000,0.016713,1698934969.088589,
Projection,70500000,0.016704,1701340690.503240,
Projection,70600000,0.016695,1703746411.917890,
Projection,70700000,0.016685,1706152133.332541,
Projection,70800000,0.016676,1708557854.747192,
Projection,70900000,0.016666,1710963576.161843,
Projection,71000000,0.016657,1713369297.576494,
Projection,71100000,0.016648,1715775018.991144,
Projection,71200000,0.016639,1718180740.405795,
Projection,71300000,0.016629,1720586461.820446,
Projection,71400000,0.016620,1722992183.235096,
Projection,71500000,0.016611,1725397904.649747,
Projection,71600000,0.016602,1727803626.064398,
Projection,71700000,0.016593,1730209347.479048,
Projection,71800000,0.016583,1732615068.893699,
Projection,71900000,0.016574,1735020790.308350,
Projection,72000000,0.016565,1737426511.723001,
Projection,72100000,0.016556,1739832233.137651,
Projection,72200000,0.016547,1742237954.552302,
Projection,72300000,0.016538,1744643675.966953,
Projection,72400000,0.016529,1747049397.381603,
Projection,72500000,0.016520,1749455118.796254,
Projection,72600000,0.016511,1751860840.210905,
Projection,72700000,0.016502,1754266561.625556,
Projection,72800000,0.016493,1756672283.040207,
Projection,72900000,0.016484,1759078004.454857,
Projection,73000000,0.016475,1761483725.869508,
Projection,73100000,0.016466,1763889447.284159,
Projection,73200000,0.016457,1766295168.698810,
Projection,73300000,0.016448,1768700890.113460,
Projection,73400000,0.016439,1771106611.528111,
Projection,73500000,0.016431,1773512332.942762,
Projection,73600000,0.016422,1775918054.357413,
Projection,73700000,0.016413,1778323775.772063,
Projection,73800000,0.016404,1780729497.186714,
Projection,73900000,0.016395,1783135218.601365,
Projection,74000000,0.016387,1785540940.016016,
Projection,74100000,0.016378,1787946661.430666,
Projection,74200000,0.016369,1790352382.845317,
Projection,74300000,0.016361,1792758104.259968,
Projection,74400000,0.016352,1795163825.674618,
Projection,74500000,0.016343,1797569547.089269,
Projection,74600000,0.016335,1799975268.503920,
Projection,74700000,0.016326,1802380989.918571,
Projection,74800000,0.016317,1804786711.333221,
Projection,74900000,0.016309,1807192432.747872,
Projection,75000000,0.016300,1809598154.162523,
Projection,75100000,0.016292,1812003875.577173,
Projection,75200000,0.016283,1814409596.991824,
Projection,75300000,0.016275,1816815318.406475,
Projection,75400000,0.016266,1819221039.821126,
Projection,75500000,0.016258,1821626761.235776,
Projection,75600000,0.016249,1824032482.650427,
Projection,75700000,0.016241,1826438204.065078,
Projection,75800000,0.016232,1828843925.479729,
Projection,75900000,0.016224,1831249646.894379,
Projection,76000000,0.016215,1833655368.309030,
Projection,76100000,0.016207,1836061089.723681,
Projection,76200000,0.016199,1838466811.138331,
Projection,76300000,0.016190,1840872532.552982,
Projection,76400000,0.016182,1843278253.967633,
Projection,76500000,0.016174,1845683975.382284,
Projection,76600000,0.016165,1848089696.796934,
Projection,76700000,0.016157,1850495418.211585,
Projection,76800000,0.016149,1852901139.626236,
Projection,76900000,0.016140,1855306861.040887,
Projection,77000000,0.016132,1857712582.455537,
Projection,77100000,0.016124,1860118303.870188,
Projection,77200000,0.016116,1862524025.284839,
Projection,77300000,0.016108,1864929746.699490,
Projection,77400000,0.016099,1867335468.114141,
Projection,77500000,0.016091,1869741189.528791,
Projection,77600000,0.016083,1872146910.943442,
Projection,77700000,0.016075,1874552632.358093,
Projection,77800000,0.016067,1876958353.772743,
Projection,77900000,0.016059,1879364075.187394,
Projection,78000000,0.016051,1881769796.602045,
Projection,78100000,0.016043,1884175518.016696,
Projection,78200000,0.016035,1886581239.431346,
Projection,78300000,0.016026,1888986960.845997,
Projection,78400000,0.016018,1891392682.260648,
Projection,78500000,0.016010,1893798403.675298,
Projection,78600000,0.016002,1896204125.089949,
Projection,78700000,0.015994,1898609846.504600,
Projection,78800000,0.015987,1901015567.919251,
Projection,78900000,0.015979,1903421289.333901,
Projection,79000000,0.015971,1905827010.748552,
Projection,79100000,0.015963,1908232732.163203,
Projection,79200000,0.015955,1910638453.577854,
Projection,79300000,0.015947,1913044174.992504,
Projection,79400000,0.015939,1915449896.407155,
Projection,79500000,0.015931,1917855617.821805,
Projection,79600000,0.015923,1920261339.236456,
Projection,79700000,0.015916,1922667060.651107,
Projection,79800000,0.015908,1925072782.065758,
Projection,79900000,0.015900,1927478503.480409,
Projection,80000000,0.015892,1929884224.895060,
Projection,80100000,0.015884,1932289946.309711,
Projection,80200000,0.015877,1934695667.724361,
Projection,80300000,0.015869,1937101389.139012,
Projection,80400000,0.015861,1939507110.553662,
Projection,80500000,0.015853,1941912831.968313,
Projection,80600000,0.015846,1944318553.382964,
Projection,80700000,0.015838,1946724274.797615,
Projection,80800000,0.015830,1949129996.212265,
Projection,80900000,0.015823,1951535717.626916,
Projection,81000000,0.015815,1953941439.041567,
Projection,81100000,0.015807,1956347160.456218,
Projection,81200000,0.015800,1958752881.870868,
Projection,81300000,0.015792,1961158603.285519,
Projection,81400000,0.015785,1963564324.700170,
Projection,81500000,0.015777,1965970046.114820,
Projection,81600000,0.015770,1968375767.529471,
Projection,81700000,0.015762,1970781488.944122,
Projection,81800000,0.015754,1973187210.358773,
Projection,81900000,0.015747,1975592931.773424,
Projection,82000000,0.015739,1977998653.188074,
Projection,82100000,0.015732,1980404374.602725,
Projection,82200000,0.015725,1982810096.017375,
Projection,82300000,0.015717,1985215817.432027,
Projection,82400000,0.015710,1987621538.846677,
Projection,82500000,0.015702,1990027260.261328,
Projection,82600000,0.015695,1992432981.675979,
Projection,82700000,0.015687,1994838703.090629,
Projection,82800000,0.015680,1997244424.505280,
Projection,82900000,0.015673,1999650145.919931,
Projection,83000000,0.015665,2002055867.334582,
Projection,83100000,0.015658,2004461588.749232,
Projection,83200000,0.015651,2006867310.163883,
Projection,83300000,0.015643,2009273031.578534,
Projection,83400000,0.015636,2011678752.993184,
Projection,83500000,0.015629,2014084474.407835,
Projection,83600000,0.015621,2016490195.822486,
Projection,83700000,0.015614,2018895917.237137,
Projection,83800000,0.015607,2021301638.651788,
Projection,83900000,0.015600,2023707360.066438,
Projection,84000000,0.015592,2026113081.481088,
Projection,84100000,0.015585,2028518802.895740,
Projection,84200000,0.015578,2030924524.310390,
Projection,84300000,0.015571,2033330245.725041,
Projection,84400000,0.015564,2035735967.139692,
Projection,84500000,0.015556,2038141688.554342,
Projection,84600000,0.015549,2040547409.968993,
Projection,84700000,0.015542,2042953131.383644,
Projection,84800000,0.015535,2045358852.798295,
Projection,84900000,0.015528,2047764574.212945,
Projection,85000000,0.015521,2050170295.627596,
Projection,85100000,0.015514,2052576017.042247,
Projection,85200000,0.015507,2054981738.456897,
Projection,85300000,0.015499,2057387459.871549,
Projection,85400000,0.015492,2059793181.286199,
Projection,85500000,0.015485,2062198902.700850,
Projection,85600000,0.015478,2064604624.115500,
Projection,85700000,0.015471,2067010345.530151,
Projection,85800000,0.015464,2069416066.944802,
Projection,85900000,0.015457,2071821788.359453,
Projection,86000000,0.015450,2074227509.774104,
Projection,86100000,0.015443,2076633231.188754,
Projection,86200000,0.015436,2079038952.603405,
Projection,86300000,0.015429,2081444674.018056,
Projection,86400000,0.015422,2083850395.432706,
Projection,86500000,0.015416,2086256116.847357,
Projection,86600000,0.015409,2088661838.262008,
Projection,86700000,0.015402,2091067559.676658,
Projection,86800000,0.015395,2093473281.091309,
Projection,86900000,0.015388,2095879002.505960,
Projection,87000000,0.015381,2098284723.920611,
Projection,87100000,0.015374,2100690445.335261,
Projection,87200000,0.015367,2103096166.749912,
Projection,87300000,0.015361,2105501888.164563,
Projection,87400000,0.015354,2107907609.579214,
Projection,87500000,0.015347,2110313330.993865,
Projection,87600000,0.015340,2112719052.408515,
Projection,87700000,0.015333,2115124773.823166,
Projection,87800000,0.015327,2117530495.237817,
Projection,87900000,0.015320,2119936216.652467,
Projection,88000000,0.015313,2122341938.067118,
Projection,88100000,0.015306,2124747659.481769,
Projection,88200000,0.015300,2127153380.896420,
Projection,88300000,0.015293,2129559102.311070,
Projection,88400000,0.015286,2131964823.725721,
Projection,88500000,0.015280,2134370545.140372,
Projection,88600000,0.015273,2136776266.555023,
Projection,88700000,0.015266,2139181987.969674,
Projection,88800000,0.015260,2141587709.384324,
Projection,88900000,0.015253,2143993430.798975,
Projection,89000000,0.015246,2146399152.213626,
Projection,89100000,0.015240,2148804873.628276,
Projection,89200000,0.015233,2151210595.042927,
Projection,89300000,0.015227,2153616316.457578,
Projection,89400000,0.015220,2156022037.872229,
Projection,89500000,0.015213,2158427759.286879,
Projection,89600000,0.015207,2160833480.701530,
Projection,89700000,0.015200,2163239202.116180,
Projection,89800000,0.015194,2165644923.530831,
Projection,89900000,0.015187,2168050644.945482,
Projection,90000000,0.015181,2170456366.360133,
Projection,90100000,0.015174,2172862087.774784,
Projection,90200000,0.015168,2175267809.189434,
Projection,90300000,0.015161,2177673530.604085,
Projection,90400000,0.015155,2180079252.018736,
Projection,90500000,0.015148,2182484973.433387,
Projection,90600000,0.015142,2184890694.848037,
Projection,90700000,0.015135,2187296416.262688,
Projection,90800000,0.015129,2189702137.677339,
Projection,90900000,0.015122,2192107859.091990,
Projection,91000000,0.015116,2194513580.506640,
Projection,91100000,0.015110,2196919301.921291,
Projection,91200000,0.015103,2199325023.335941,
Projection,91300000,0.015097,2201730744.750592,
Projection,91400000,0.015090,2204136466.165244,
Projection,91500000,0.015084,2206542187.579894,
Projection,91600000,0.015078,2208947908.994545,
Projection,91700000,0.015071,2211353630.409195,
Projection,91800000,0.015065,2213759351.823846,
Projection,91900000,0.015059,2216165073.238497,
Projection,92000000,0.015052,2218570794.653148,
Projection,92100000,0.015046,2220976516.067799,
Projection,92200000,0.015040,2223382237.482449,
Projection,92300000,0.015034,2225787958.897099,
Projection,92400000,0.015027,2228193680.311750,
Projection,92500000,0.015021,2230599401.726401,
Projection,92600000,0.015015,2233005123.141052,
Projection,92700000,0.015009,2235410844.555703,
Projection,92800000,0.015002,2237816565.970354,
Projection,92900000,0.014996,2240222287.385004,
Projection,93000000,0.014990,2242628008.799655,
Projection,93100000,0.014984,2245033730.214306,
Projection,93200000,0.014977,2247439451.628956,
Projection,93300000,0.014971,2249845173.043607,
Projection,93400000,0.014965,2252250894.458258,
Projection,93500000,0.014959,2254656615.872909,
Projection,93600000,0.014953,2257062337.287560,
Projection,93700000,0.014947,2259468058.702210,
Projection,93800000,0.014941,2261873780.116861,
Projection,93900000,0.014934,2264279501.531511,
Projection,94000000,0.014928,2266685222.946162,
Projection,94100000,0.014922,2269090944.360813,
Projection,94200000,0.014916,2271496665.775464,
Projection,94300000,0.014910,2273902387.190114,
Projection,94400000,0.014904,2276308108.604765,
Projection,94500000,0.014898,2278713830.019416,
Projection,94600000,0.014892,2281119551.434067,
Projection,94700000,0.014886,2283525272.848717,
Projection,94800000,0.014880,2285930994.263368,
Projection,94900000,0.014874,2288336715.678019,
Projection,95000000,0.014868,2290742437.092669,
Projection,95100000,0.014862,2293148158.507320,
Projection,95200000,0.014856,2295553879.921971,
Projection,95300000,0.014850,2297959601.336622,
Projection,95400000,0.014844,2300365322.751272,
Projection,95500000,0.014838,2302771044.165923,
Projection,95600000,0.014832,2305176765.580574,
Projection,95700000,0.014826,2307582486.995224,
Projection,95800000,0.014820,2309988208.409875,
Projection,95900000,0.014814,2312393929.824527,
Projection,96000000,0.014808,2314799651.239177,
Projection,96100000,0.014802,2317205372.653828,
Projection,96200000,0.014796,2319611094.068478,
Projection,96300000,0.014790,2322016815.483129,
Projection,96400000,0.014785,2324422536.897780,
Projection,96500000,0.014779,2326828258.312431,
Projection,96600000,0.014773,2329233979.727081,
Projection,96700000,0.014767,2331639701.141732,
Projection,96800000,0.014761,2334045422.556383,
Projection,96900000,0.014755,2336451143.971034,
Projection,97000000,0.014749,2338856865.385684,
Projection,97100000,0.014744,2341262586.800335,
Projection,97200000,0.014738,2343668308.214986,
Projection,97300000,0.014732,2346074029.629637,
Projection,97400000,0.014726,2348479751.044287,
Projection,97500000,0.014720,2350885472.458938,
Projection,97600000,0.014715,2353291193.873589,
Projection,97700000,0.014709,2355696915.288239,
Projection,97800000,0.014703,2358102636.702890,
Projection,97900000,0.014697,2360508358.117541,
Projection,98000000,0.014692,2362914079.532191,
Projection,98100000,0.014686,2365319800.946842,
Projection,98200000,0.014680,2367725522.361493,
Projection,98300000,0.014674,2370131243.776144,
Projection,98400000,0.014669,2372536965.190794,
Projection,98500000,0.014663,2374942686.605445,
Projection,98600000,0.014657,2377348408.020096,
Projection,98700000,0.014652,2379754129.434747,
Projection,98800000,0.014646,2382159850.849398,
Projection,98900000,0.014640,2384565572.264049,
Projection,99000000,0.014635,2386971293.678699,
Projection,99100000,0.014629,2389377015.093350,
Projection,99200000,0.014623,2391782736.508000,
Projection,99300000,0.014618,2394188457.922651,
Projection,99400000,0.014612,2396594179.337302,
Projection,99500000,0.014607,2398999900.751953,
Projection,99600000,0.014601,2401405622.166603,
Projection,99700000,0.014595,2403811343.581254,
Projection,99800000,0.014590,2406217064.995905,
Projection,99900000,0.014584,2408622786.410555,
Projection,100000000,0.014579,2411028507.825207,
Mean Verification,100000,63.239224,7935056.281090,
Std Verification,100000,189.630345,38726.960014,
Mean Verification,200000,0.201916,9874070.930481,
Std Verification,200000,0.537872,78334.420659,
Mean Verification,300000,0.017480,11777092.289925,
Std Verification,300000,0.012359,36844.142119,
Mean Verification,400000,0.083604,15619285.273552,
Std Verification,400000,0.087596,22500.265371,
Mean Verification,500000,0.090473,17559262.895584,
Std Verification,500000,0.139756,29367.502878,
Mean Verification,600000,0.638072,19491329.669952,
Std Verification,600000,1.756537,31148.317809,
Mean Verification,700000,0.233214,21409330.725670,
Std Verification,700000,0.359264,20472.817845,
Mean Verification,800000,0.527936,25277402.853966,
Std Verification,800000,1.183351,64958.395109,
Mean Verification,900000,0.160972,27175357.699394,
Std Verification,900000,0.272887,24384.438634,
Mean Verification,1000000,0.400168,29097669.386864,
Std Verification,1000000,0.894627,18445.978960,
Mean Verification,1100000,0.156868,30999346.709251,
Std Verification,1100000,0.391145,16468.810356,
Mean Verification,1200000,2.365174,34875213.479996,
Std Verification,1200000,6.392708,19222.533085,
Mean Verification,1300000,0.166738,36796199.607849,
Std Verification,1300000,0.182524,21384.731404,
Mean Verification,1400000,0.080149,38725036.478043,
Std Verification,1400000,0.068443,18161.637502,
Mean Verification,1500000,3.443904,40640899.753571,
Std Verification,1500000,10.198056,21318.975764,
Mean Verification,1600000,0.066117,44501933.670044,
Std Verification,1600000,0.040208,22323.005731,
Mean Verification,1700000,0.180940,46427431.845665,
Std Verification,1700000,0.213295,20885.517308,
Mean Verification,1800000,0.313021,48356021.189690,
Std Verification,1800000,0.625063,34315.302399,
Mean Verification,1900000,34.278862,50244916.534424,
Std Verification,1900000,101.632156,21117.803207,
Mean Verification,2000000,0.272095,54118525.552750,
Std Verification,2000000,0.384556,20868.371193,
Mean Verification,2100000,0.132108,56051742.959023,
Std Verification,2100000,0.213595,19296.996924,
Mean Verification,2200000,0.334176,57964025.592804,
Std Verification,2200000,0.364687,14203.948928,
Mean Verification,2300000,0.085658,59902704.954147,
Std Verification,2300000,0.106491,31994.222897,
Mean Verification,2400000,0.079087,63751924.681664,
Std Verification,2400000,0.081672,31719.025569,
Mean Verification,2500000,0.291213,65630200.767517,
Std Verification,2500000,0.459441,18457.786504,
Mean Verification,2600000,5.436331,67574981.904030,
Std Verification,2600000,15.665552,18968.962413,
Mean Verification,2700000,3.607920,69502095.699310,
Std Verification,2700000,9.371290,27615.954478,
Mean Verification,2800000,0.080715,73362371.897697,
Std Verification,2800000,0.073108,22046.721721,
Mean Verification,2900000,0.173207,75277695.846558,
Std Verification,2900000,0.223670,41175.052225,
Mean Verification,3000000,0.480958,77198147.892952,
Std Verification,3000000,0.529344,19475.760942,
Mean Verification,3100000,0.107239,79111296.415329,
Std Verification,3100000,0.115766,18206.518892,
Mean Verification,3200000,0.602561,82966227.602959,
Std Verification,3200000,0.658965,21999.613172,
Mean Verification,3300000,8.162322,84887811.112404,
Std Verification,3300000,20.455626,18998.442641,
Mean Verification,3400000,0.793399,86820531.964302,
Std Verification,3400000,1.471399,17787.653593,
Mean Verification,3500000,0.192522,88750706.458092,
Std Verification,3500000,0.233043,22924.835128,
Mean Verification,3600000,0.101336,92575596.475601,
Std Verification,3600000,0.074929,20688.564711,
Mean Verification,3700000,0.164411,94522799.444199,
Std Verification,3700000,0.269437,27551.662515,
Mean Verification,3800000,0.326879,96452578.330040,
Std Verification,3800000,0.509473,23559.712524,
Mean Verification,3900000,0.110725,98396112.012863,
Std Verification,3900000,0.093227,20245.710909,
Mean Verification,4000000,0.203656,102244957.923889,
Std Verification,4000000,0.179388,62730.506413,
Mean Verification,4100000,110.681798,104147016.906738,
Std Verification,4100000,331.043742,41565.583426,
Mean Verification,4200000,1.230760,106077186.417580,
Std Verification,4200000,3.268860,17616.553184,
Mean Verification,4300000,0.604557,108012662.053108,
Std Verification,4300000,1.521766,24012.716076,
Mean Verification,4400000,4080.182631,111843661.117554,
Std Verification,4400000,12239.045927,32325.145006,
Mean Verification,4500000,0.629574,113780019.640923,
Std Verification,4500000,0.937248,32099.241625,
Mean Verification,4600000,0.157765,115716424.870491,
Std Verification,4600000,0.205524,32268.786279,
Mean Verification,4700000,0.928466,117646232.867241,
Std Verification,4700000,1.641832,44261.030965,
Mean Verification,4800000,0.243858,121480769.872665,
Std Verification,4800000,0.324295,23212.532091,
Mean Verification,4900000,0.248653,123392758.917809,
Std Verification,4900000,0.406701,19352.761587,
Mean Verification,5000000,0.180198,125329398.775101,
Std Verification,5000000,0.151408,34554.804391,
Mean Verification,5100000,0.810335,127251383.614540,
Std Verification,5100000,1.376801,19756.782549,
Mean Verification,5200000,0.793905,131139426.398277,
Std Verification,5200000,1.757055,97068.704720,
Mean Verification,5300000,4.291801,133034254.789352,
Std Verification,5300000,8.360930,21017.232386,
Mean Verification,5400000,2.223714,134945368.933678,
Std Verification,5400000,5.249663,16426.714320,
Mean Verification,5500000,0.485534,136878538.203239,
Std Verification,5500000,0.778700,37439.921965,
Mean Verification,5600000,0.139282,140721170.687675,
Std Verification,5600000,0.095337,16957.475610,
Mean Verification,5700000,3.925538,142646257.042885,
Std Verification,5700000,11.070284,20742.319236,
Mean Verification,5800000,0.162961,144563338.732719,
Std Verification,5800000,0.178394,18742.964234,
Mean Verification,5900000,0.757382,146498656.010628,
Std Verification,5900000,1.058945,15679.800655,
Mean Verification,6000000,0.488384,150319321.131706,
Std Verification,6000000,0.493874,18739.664058,
Mean Verification,6100000,0.924262,152240750.408173,
Std Verification,6100000,1.491825,20429.864640,
Mean Verification,6200000,0.345167,154199529.623985,
Std Verification,6200000,0.402811,34561.513067,
Mean Verification,6300000,2.096444,156119100.332260,
Std Verification,6300000,4.524047,21233.699948,
Mean Verification,6400000,0.339812,159965642.499924,
Std Verification,6400000,0.275586,37540.629175,
Mean Verification,6500000,0.544407,161876667.213440,
Std Verification,6500000,1.207971,19488.463768,
Mean Verification,6600000,0.300041,163813104.295731,
Std Verification,6600000,0.549935,18783.796255,
Mean Verification,6700000,3.603672,165753053.069115,
Std Verification,6700000,8.523336,39243.406570,
Mean Verification,6800000,2.225617,169606831.002235,
Std Verification,6800000,6.416984,47746.254814,
Mean Verification,6900000,0.394448,171523556.852341,
Std Verification,6900000,0.501538,22777.855768,
Mean Verification,7000000,2.724170,173427000.689507,
Std Verification,7000000,7.398343,37252.818228,
Mean Verification,7100000,14837.227078,175390950.608253,
Std Verification,7100000,44502.716214,32481.159461,
Mean Verification,7200000,0.155676,179217242.598534,
Std Verification,7200000,0.151371,18174.487917,
Mean Verification,7300000,2.938559,181178671.288490,
Std Verification,7300000,6.341794,112643.277292,
Mean Verification,7400000,0.138838,183060324.025154,
Std Verification,7400000,0.177083,43529.424165,
Mean Verification,7500000,0.214797,184988539.671898,
Std Verification,7500000,0.245819,24643.532059,
Mean Verification,7600000,0.589996,188848074.078560,
Std Verification,7600000,1.134735,78547.240091,
Mean Verification,7700000,0.163730,190785551.786423,
Std Verification,7700000,0.167826,29133.539758,
Mean Verification,7800000,9.405565,192699656.319618,
Std Verification,7800000,27.480615,26045.232569,
Mean Verification,7900000,0.589335,194620782.566071,
Std Verification,7900000,1.046752,49237.320815,
Mean Verification,8000000,0.260643,198492925.643921,
Std Verification,8000000,0.483045,48355.885992,
Mean Verification,8100000,4.507744,200395622.754097,
Std Verification,8100000,10.330467,26528.330903,
Mean Verification,8200000,3.237941,202329921.889305,
Std Verification,8200000,7.001705,25966.283777,
Mean Verification,8300000,2.174298,204246282.315254,
Std Verification,8300000,6.260509,42960.311317,
Mean Verification,8400000,33.710850,208070176.863670,
Std Verification,8400000,99.392752,40492.381884,
Mean Verification,8500000,1.590887,209985627.889633,
Std Verification,8500000,3.409446,29566.795810,
Mean Verification,8600000,1.192945,211940141.129494,
Std Verification,8600000,2.677244,44266.863669,
Mean Verification,8700000,0.348217,213842085.838318,
Std Verification,8700000,0.425948,19277.605090,
Mean Verification,8800000,0.242375,217691145.277023,
Std Verification,8800000,0.126569,24137.305896,
Mean Verification,8900000,1.179915,219643210.148811,
Std Verification,8900000,1.580479,25805.829939,
Mean Verification,9000000,0.592218,221529030.418396,
Std Verification,9000000,0.914427,28089.226451,
Mean Verification,9100000,0.681190,223435143.232346,
Std Verification,9100000,0.739307,24062.837390,
Mean Verification,9200000,20.072742,227301020.669937,
Std Verification,9200000,50.260764,20922.555486,
Mean Verification,9300000,0.359364,229217678.093910,
Std Verification,9300000,0.428544,29446.538020,
Mean Verification,9400000,1.821670,231141493.773460,
Std Verification,9400000,3.321787,31090.418171,
Mean Verification,9500000,0.666282,233078790.473938,
Std Verification,9500000,0.972272,40138.714270,
Mean Verification,9600000,0.349240,236956971.573830,
Std Verification,9600000,0.597176,22997.459180,
Mean Verification,9700000,0.175344,238871749.424934,
Std Verification,9700000,0.130673,28160.485759,
Mean Verification,9800000,1.070385,240831401.252747,
Std Verification,9800000,2.458846,71157.985946,
Mean Verification,9900000,7.096330,242743271.112442,
Std Verification,9900000,19.099731,40359.719344,
Mean Verification,10000000,0.047289,246597243.046761,
Std Verification,10000000,0.000106,24798.714517,
Mean Verification,10100000,0.047185,248495868.134499,
Std Verification,10100000,0.000134,23711.295634,
Mean Verification,10200000,0.047093,250481446.123123,
Std Verification,10200000,0.000098,49885.966071,
Mean Verification,10300000,0.047003,252367416.024208,
Std Verification,10300000,0.000125,28919.090938,
Mean Verification,10400000,0.046345,256227716.231346,
Std Verification,10400000,0.000133,39443.436091,
Mean Verification,10500000,0.046272,258149627.399445,
Std Verification,10500000,0.000218,38328.839842,
Mean Verification,10600000,0.046185,260056964.850426,
Std Verification,10600000,0.000032,29937.713462,
Mean Verification,10700000,0.046095,261981664.299965,
Std Verification,10700000,0.000173,23205.832117,
Mean Verification,10800000,0.045493,265820340.681076,
Std Verification,10800000,0.000168,26851.382611,
Mean Verification,10900000,0.045422,267751560.521126,
Std Verification,10900000,0.000107,33717.476111,
Mean Verification,11000000,0.045333,269681370.282173,
Std Verification,11000000,0.000149,30097.557099,
Mean Verification,11100000,0.045205,271623934.245110,
Std Verification,11100000,0.000126,46607.240251,
Mean Verification,11200000,0.044707,275485047.340393,
Std Verification,11200000,0.000106,52169.635095,
Mean Verification,11300000,0.044617,277386570.787430,
Std Verification,11300000,0.000084,28423.277305,
Mean Verification,11400000,0.044495,279320945.334435,
Std Verification,11400000,0.000110,46069.135537,
Mean Verification,11500000,0.044445,281230403.971672,
Std Verification,11500000,0.000107,26524.813211,
Mean Verification,11600000,0.043914,285065035.867691,
Std Verification,11600000,0.000158,40138.129380,
Mean Verification,11700000,0.043824,286985067.534447,
Std Verification,11700000,0.000105,29621.356147,
Mean Verification,11800000,0.043749,288920083.522797,
Std Verification,11800000,0.000134,32707.505758,
Mean Verification,11900000,0.043674,290897428.178787,
Std Verification,11900000,0.000085,52864.890205,
Mean Verification,12000000,0.043169,294711200.046539,
Std Verification,12000000,0.000112,33680.633635,
Mean Verification,12100000,0.043079,296649732.089043,
Std Verification,12100000,0.000112,36913.091474,
Mean Verification,12200000,0.043025,298585280.323029,
Std Verification,12200000,0.000152,66189.787559,
Mean Verification,12300000,0.042949,300515554.952621,
Std Verification,12300000,0.000128,105564.295953,
Mean Verification,12400000,0.042464,304310997.486115,
Std Verification,12400000,0.000162,29551.962807,
Mean Verification,12500000,0.042384,306265123.677254,
