Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
GPU,ee-snowball0,
Type,Stepping,Simulation Paths,Accuracy,Latency,
Projection,linear,57000000,0.015582,712622987.637161,
Projection,linear,57100000,0.015569,713870189.241144,
Projection,linear,57200000,0.015556,715117390.845128,
Projection,linear,57300000,0.015543,716364592.449111,
Projection,linear,57400000,0.015530,717611794.053095,
Projection,linear,57500000,0.015517,718858995.657078,
Projection,linear,57600000,0.015504,720106197.261061,
Projection,linear,57700000,0.015491,721353398.865044,
Projection,linear,57800000,0.015478,722600600.469028,
Projection,linear,57900000,0.015465,723847802.073011,
Projection,linear,58000000,0.015452,725095003.676994,
Projection,linear,58100000,0.015440,726342205.280978,
Projection,linear,58200000,0.015427,727589406.884961,
Projection,linear,58300000,0.015414,728836608.488944,
Projection,linear,58400000,0.015402,730083810.092928,
Projection,linear,58500000,0.015389,731331011.696911,
Projection,linear,58600000,0.015376,732578213.300894,
Projection,linear,58700000,0.015364,733825414.904878,
Projection,linear,58800000,0.015351,735072616.508861,
Projection,linear,58900000,0.015339,736319818.112844,
Projection,linear,59000000,0.015326,737567019.716828,
Projection,linear,59100000,0.015314,738814221.320811,
Projection,linear,59200000,0.015302,740061422.924794,
Projection,linear,59300000,0.015289,741308624.528777,
Projection,linear,59400000,0.015277,742555826.132761,
Projection,linear,59500000,0.015265,743803027.736744,
Projection,linear,59600000,0.015252,745050229.340727,
Projection,linear,59700000,0.015240,746297430.944711,
Projection,linear,59800000,0.015228,747544632.548694,
Projection,linear,59900000,0.015216,748791834.152677,
Projection,linear,60000000,0.015204,750039035.756661,
Projection,linear,60100000,0.015192,751286237.360644,
Projection,linear,60200000,0.015179,752533438.964627,
Projection,linear,60300000,0.015167,753780640.568611,
Projection,linear,60400000,0.015155,755027842.172594,
Projection,linear,60500000,0.015143,756275043.776577,
Projection,linear,60600000,0.015131,757522245.380561,
Projection,linear,60700000,0.015120,758769446.984544,
Projection,linear,60800000,0.015108,760016648.588527,
Projection,linear,60900000,0.015096,761263850.192511,
Projection,linear,61000000,0.015084,762511051.796494,
Projection,linear,61100000,0.015072,763758253.400477,
Projection,linear,61200000,0.015060,765005455.004460,
Projection,linear,61300000,0.015049,766252656.608444,
Projection,linear,61400000,0.015037,767499858.212427,
Projection,linear,61500000,0.015025,768747059.816410,
Projection,linear,61600000,0.015013,769994261.420394,
Projection,linear,61700000,0.015002,771241463.024377,
Projection,linear,61800000,0.014990,772488664.628361,
Projection,linear,61900000,0.014979,773735866.232344,
Projection,linear,62000000,0.014967,774983067.836327,
Projection,linear,62100000,0.014956,776230269.440310,
Projection,linear,62200000,0.014944,777477471.044294,
Projection,linear,62300000,0.014933,778724672.648277,
Projection,linear,62400000,0.014921,779971874.252260,
Projection,linear,62500000,0.014910,781219075.856244,
Projection,linear,62600000,0.014898,782466277.460227,
Projection,linear,62700000,0.014887,783713479.064210,
Projection,linear,62800000,0.014876,784960680.668193,
Projection,linear,62900000,0.014864,786207882.272177,
Projection,linear,63000000,0.014853,787455083.876160,
Projection,linear,63100000,0.014842,788702285.480143,
Projection,linear,63200000,0.014831,789949487.084127,
Projection,linear,63300000,0.014819,791196688.688110,
Projection,linear,63400000,0.014808,792443890.292093,
Projection,linear,63500000,0.014797,793691091.896077,
Projection,linear,63600000,0.014786,794938293.500060,
Projection,linear,63700000,0.014775,796185495.104043,
Projection,linear,63800000,0.014764,797432696.708027,
Projection,linear,63900000,0.014753,798679898.312010,
Projection,linear,64000000,0.014742,799927099.915993,
Projection,linear,64100000,0.014731,801174301.519976,
Projection,linear,64200000,0.014720,802421503.123960,
Projection,linear,64300000,0.014709,803668704.727943,
Projection,linear,64400000,0.014698,804915906.331927,
Projection,linear,64500000,0.014687,806163107.935910,
Projection,linear,64600000,0.014676,807410309.539893,
Projection,linear,64700000,0.014665,808657511.143876,
Projection,linear,64800000,0.014654,809904712.747860,
Projection,linear,64900000,0.014644,811151914.351843,
Projection,linear,65000000,0.014633,812399115.955826,
Projection,linear,65100000,0.014622,813646317.559810,
Projection,linear,65200000,0.014611,814893519.163793,
Projection,linear,65300000,0.014601,816140720.767776,
Projection,linear,65400000,0.014590,817387922.371760,
Projection,linear,65500000,0.014579,818635123.975743,
Projection,linear,65600000,0.014569,819882325.579726,
Projection,linear,65700000,0.014558,821129527.183710,
Projection,linear,65800000,0.014548,822376728.787693,
Projection,linear,65900000,0.014537,823623930.391676,
Projection,linear,66000000,0.014527,824871131.995660,
Projection,linear,66100000,0.014516,826118333.599643,
Projection,linear,66200000,0.014506,827365535.203626,
Projection,linear,66300000,0.014495,828612736.807610,
Projection,linear,66400000,0.014485,829859938.411593,
Projection,linear,66500000,0.014474,831107140.015576,
Projection,linear,66600000,0.014464,832354341.619560,
Projection,linear,66700000,0.014454,833601543.223543,
Projection,linear,66800000,0.014443,834848744.827526,
Projection,linear,66900000,0.014433,836095946.431509,
Projection,linear,67000000,0.014423,837343148.035493,
Projection,linear,67100000,0.014412,838590349.639476,
Projection,linear,67200000,0.014402,839837551.243459,
Projection,linear,67300000,0.014392,841084752.847443,
Projection,linear,67400000,0.014382,842331954.451426,
Projection,linear,67500000,0.014372,843579156.055409,
Projection,linear,67600000,0.014361,844826357.659393,
Projection,linear,67700000,0.014351,846073559.263376,
Projection,linear,67800000,0.014341,847320760.867359,
Projection,linear,67900000,0.014331,848567962.471343,
Projection,linear,68000000,0.014321,849815164.075326,
Projection,linear,68100000,0.014311,851062365.679309,
Projection,linear,68200000,0.014301,852309567.283293,
Projection,linear,68300000,0.014291,853556768.887276,
Projection,linear,68400000,0.014281,854803970.491259,
Projection,linear,68500000,0.014271,856051172.095243,
Projection,linear,68600000,0.014261,857298373.699226,
Projection,linear,68700000,0.014251,858545575.303209,
Projection,linear,68800000,0.014241,859792776.907192,
Projection,linear,68900000,0.014231,861039978.511176,
Projection,linear,69000000,0.014222,862287180.115159,
Projection,linear,69100000,0.014212,863534381.719142,
Projection,linear,69200000,0.014202,864781583.323126,
Projection,linear,69300000,0.014192,866028784.927109,
Projection,linear,69400000,0.014182,867275986.531092,
Projection,linear,69500000,0.014173,868523188.135076,
Projection,linear,69600000,0.014163,869770389.739059,
Projection,linear,69700000,0.014153,871017591.343042,
Projection,linear,69800000,0.014144,872264792.947026,
Projection,linear,69900000,0.014134,873511994.551009,
Projection,linear,70000000,0.014124,874759196.154992,
Projection,linear,70100000,0.014115,876006397.758976,
Projection,linear,70200000,0.014105,877253599.362959,
Projection,linear,70300000,0.014096,878500800.966942,
Projection,linear,70400000,0.014086,879748002.570925,
Projection,linear,70500000,0.014077,880995204.174909,
Projection,linear,70600000,0.014067,882242405.778892,
Projection,linear,70700000,0.014058,883489607.382875,
Projection,linear,70800000,0.014048,884736808.986859,
Projection,linear,70900000,0.014039,885984010.590842,
Projection,linear,71000000,0.014029,887231212.194825,
Projection,linear,71100000,0.014020,888478413.798809,
Projection,linear,71200000,0.014010,889725615.402792,
Projection,linear,71300000,0.014001,890972817.006775,
Projection,linear,71400000,0.013992,892220018.610759,
Projection,linear,71500000,0.013982,893467220.214742,
Projection,linear,71600000,0.013973,894714421.818725,
Projection,linear,71700000,0.013964,895961623.422709,
Projection,linear,71800000,0.013954,897208825.026692,
Projection,linear,71900000,0.013945,898456026.630675,
Projection,linear,72000000,0.013936,899703228.234658,
Projection,linear,72100000,0.013927,900950429.838642,
Projection,linear,72200000,0.013918,902197631.442625,
Projection,linear,72300000,0.013908,903444833.046608,
Projection,linear,72400000,0.013899,904692034.650592,
Projection,linear,72500000,0.013890,905939236.254575,
Projection,linear,72600000,0.013881,907186437.858558,
Projection,linear,72700000,0.013872,908433639.462542,
Projection,linear,72800000,0.013863,909680841.066525,
Projection,linear,72900000,0.013854,910928042.670508,
Projection,linear,73000000,0.013845,912175244.274492,
Projection,linear,73100000,0.013836,913422445.878475,
Projection,linear,73200000,0.013827,914669647.482458,
Projection,linear,73300000,0.013818,915916849.086442,
Projection,linear,73400000,0.013809,917164050.690425,
Projection,linear,73500000,0.013800,918411252.294408,
Projection,linear,73600000,0.013791,919658453.898392,
Projection,linear,73700000,0.013782,920905655.502375,
Projection,linear,73800000,0.013773,922152857.106358,
Projection,linear,73900000,0.013764,923400058.710342,
Projection,linear,74000000,0.013755,924647260.314325,
Projection,linear,74100000,0.013746,925894461.918308,
Projection,linear,74200000,0.013738,927141663.522291,
Projection,linear,74300000,0.013729,928388865.126275,
Projection,linear,74400000,0.013720,929636066.730258,
Projection,linear,74500000,0.013711,930883268.334242,
Projection,linear,74600000,0.013703,932130469.938225,
Projection,linear,74700000,0.013694,933377671.542208,
Projection,linear,74800000,0.013685,934624873.146191,
Projection,linear,74900000,0.013676,935872074.750175,
Projection,linear,75000000,0.013668,937119276.354158,
Projection,linear,75100000,0.013659,938366477.958141,
Projection,linear,75200000,0.013650,939613679.562125,
Projection,linear,75300000,0.013642,940860881.166108,
Projection,linear,75400000,0.013633,942108082.770091,
Projection,linear,75500000,0.013625,943355284.374075,
Projection,linear,75600000,0.013616,944602485.978058,
Projection,linear,75700000,0.013607,945849687.582041,
Projection,linear,75800000,0.013599,947096889.186025,
Projection,linear,75900000,0.013590,948344090.790008,
Projection,linear,76000000,0.013582,949591292.393991,
Projection,linear,76100000,0.013573,950838493.997975,
Projection,linear,76200000,0.013565,952085695.601958,
Projection,linear,76300000,0.013556,953332897.205941,
Projection,linear,76400000,0.013548,954580098.809924,
Projection,linear,76500000,0.013539,955827300.413908,
Projection,linear,76600000,0.013531,957074502.017891,
Projection,linear,76700000,0.013523,958321703.621875,
Projection,linear,76800000,0.013514,959568905.225858,
Projection,linear,76900000,0.013506,960816106.829841,
Projection,linear,77000000,0.013498,962063308.433824,
Projection,linear,77100000,0.013489,963310510.037808,
Projection,linear,77200000,0.013481,964557711.641791,
Projection,linear,77300000,0.013473,965804913.245774,
Projection,linear,77400000,0.013464,967052114.849758,
Projection,linear,77500000,0.013456,968299316.453741,
Projection,linear,77600000,0.013448,969546518.057724,
Projection,linear,77700000,0.013440,970793719.661708,
Projection,linear,77800000,0.013431,972040921.265691,
Projection,linear,77900000,0.013423,973288122.869674,
Projection,linear,78000000,0.013415,974535324.473658,
Projection,linear,78100000,0.013407,975782526.077641,
Projection,linear,78200000,0.013399,977029727.681624,
Projection,linear,78300000,0.013391,978276929.285607,
Projection,linear,78400000,0.013382,979524130.889591,
Projection,linear,78500000,0.013374,980771332.493574,
Projection,linear,78600000,0.013366,982018534.097557,
Projection,linear,78700000,0.013358,983265735.701541,
Projection,linear,78800000,0.013350,984512937.305524,
Projection,linear,78900000,0.013342,985760138.909507,
Projection,linear,79000000,0.013334,987007340.513491,
Projection,linear,79100000,0.013326,988254542.117474,
Projection,linear,79200000,0.013318,989501743.721457,
Projection,linear,79300000,0.013310,990748945.325441,
Projection,linear,79400000,0.013302,991996146.929424,
Projection,linear,79500000,0.013294,993243348.533407,
Projection,linear,79600000,0.013286,994490550.137390,
Projection,linear,79700000,0.013278,995737751.741374,
Projection,linear,79800000,0.013270,996984953.345357,
Projection,linear,79900000,0.013262,998232154.949340,
Projection,linear,80000000,0.013255,999479356.553324,
Projection,linear,80100000,0.013247,1000726558.157307,
Projection,linear,80200000,0.013239,1001973759.761290,
Projection,linear,80300000,0.013231,1003220961.365274,
Projection,linear,80400000,0.013223,1004468162.969257,
Projection,linear,80500000,0.013215,1005715364.573240,
Projection,linear,80600000,0.013208,1006962566.177224,
Projection,linear,80700000,0.013200,1008209767.781207,
Projection,linear,80800000,0.013192,1009456969.385190,
Projection,linear,80900000,0.013184,1010704170.989174,
Projection,linear,81000000,0.013177,1011951372.593157,
Projection,linear,81100000,0.013169,1013198574.197140,
Projection,linear,81200000,0.013161,1014445775.801124,
Projection,linear,81300000,0.013153,1015692977.405107,
Projection,linear,81400000,0.013146,1016940179.009090,
Projection,linear,81500000,0.013138,1018187380.613074,
Projection,linear,81600000,0.013130,1019434582.217057,
Projection,linear,81700000,0.013123,1020681783.821040,
Projection,linear,81800000,0.013115,1021928985.425023,
Projection,linear,81900000,0.013108,1023176187.029007,
Projection,linear,82000000,0.013100,1024423388.632990,
Projection,linear,82100000,0.013092,1025670590.236973,
Projection,linear,82200000,0.013085,1026917791.840957,
Projection,linear,82300000,0.013077,1028164993.444940,
Projection,linear,82400000,0.013070,1029412195.048923,
Projection,linear,82500000,0.013062,1030659396.652907,
Projection,linear,82600000,0.013055,1031906598.256890,
Projection,linear,82700000,0.013047,1033153799.860873,
Projection,linear,82800000,0.013040,1034401001.464857,
Projection,linear,82900000,0.013032,1035648203.068840,
Projection,linear,83000000,0.013025,1036895404.672823,
Projection,linear,83100000,0.013017,1038142606.276807,
Projection,linear,83200000,0.013010,1039389807.880790,
Projection,linear,83300000,0.013003,1040637009.484773,
Projection,linear,83400000,0.012995,1041884211.088757,
Projection,linear,83500000,0.012988,1043131412.692740,
Projection,linear,83600000,0.012980,1044378614.296723,
Projection,linear,83700000,0.012973,1045625815.900707,
Projection,linear,83800000,0.012966,1046873017.504690,
Projection,linear,83900000,0.012958,1048120219.108673,
Projection,linear,84000000,0.012951,1049367420.712656,
Projection,linear,84100000,0.012944,1050614622.316640,
Projection,linear,84200000,0.012936,1051861823.920623,
Projection,linear,84300000,0.012929,1053109025.524606,
Projection,linear,84400000,0.012922,1054356227.128590,
Projection,linear,84500000,0.012915,1055603428.732573,
Projection,linear,84600000,0.012907,1056850630.336556,
Projection,linear,84700000,0.012900,1058097831.940540,
Projection,linear,84800000,0.012893,1059345033.544523,
Projection,linear,84900000,0.012886,1060592235.148506,
Projection,linear,85000000,0.012878,1061839436.752490,
Projection,linear,85100000,0.012871,1063086638.356473,
Projection,linear,85200000,0.012864,1064333839.960456,
Projection,linear,85300000,0.012857,1065581041.564440,
Projection,linear,85400000,0.012850,1066828243.168423,
Projection,linear,85500000,0.012843,1068075444.772406,
Projection,linear,85600000,0.012836,1069322646.376390,
Projection,linear,85700000,0.012828,1070569847.980373,
Projection,linear,85800000,0.012821,1071817049.584356,
Projection,linear,85900000,0.012814,1073064251.188339,
Projection,linear,86000000,0.012807,1074311452.792323,
Projection,linear,86100000,0.012800,1075558654.396306,
Projection,linear,86200000,0.012793,1076805856.000289,
Projection,linear,86300000,0.012786,1078053057.604273,
Projection,linear,86400000,0.012779,1079300259.208256,
Projection,linear,86500000,0.012772,1080547460.812239,
Projection,linear,86600000,0.012765,1081794662.416223,
Projection,linear,86700000,0.012758,1083041864.020206,
Projection,linear,86800000,0.012751,1084289065.624189,
Projection,linear,86900000,0.012744,1085536267.228173,
Projection,linear,87000000,0.012737,1086783468.832156,
Projection,linear,87100000,0.012730,1088030670.436139,
Projection,linear,87200000,0.012723,1089277872.040123,
Projection,linear,87300000,0.012716,1090525073.644106,
Projection,linear,87400000,0.012710,1091772275.248089,
Projection,linear,87500000,0.012703,1093019476.852073,
Projection,linear,87600000,0.012696,1094266678.456056,
Projection,linear,87700000,0.012689,1095513880.060039,
Projection,linear,87800000,0.012682,1096761081.664022,
Projection,linear,87900000,0.012675,1098008283.268006,
Projection,linear,88000000,0.012668,1099255484.871989,
Projection,linear,88100000,0.012662,1100502686.475972,
Projection,linear,88200000,0.012655,1101749888.079956,
Projection,linear,88300000,0.012648,1102997089.683939,
Projection,linear,88400000,0.012641,1104244291.287922,
Projection,linear,88500000,0.012634,1105491492.891906,
Projection,linear,88600000,0.012628,1106738694.495889,
Projection,linear,88700000,0.012621,1107985896.099872,
Projection,linear,88800000,0.012614,1109233097.703856,
Projection,linear,88900000,0.012607,1110480299.307839,
Projection,linear,89000000,0.012601,1111727500.911822,
Projection,linear,89100000,0.012594,1112974702.515806,
Projection,linear,89200000,0.012587,1114221904.119789,
Projection,linear,89300000,0.012581,1115469105.723772,
Projection,linear,89400000,0.012574,1116716307.327756,
Projection,linear,89500000,0.012567,1117963508.931739,
Projection,linear,89600000,0.012561,1119210710.535722,
Projection,linear,89700000,0.012554,1120457912.139705,
Projection,linear,89800000,0.012547,1121705113.743689,
Projection,linear,89900000,0.012541,1122952315.347672,
Projection,linear,90000000,0.012534,1124199516.951655,
Projection,linear,90100000,0.012528,1125446718.555639,
Projection,linear,90200000,0.012521,1126693920.159622,
Projection,linear,90300000,0.012515,1127941121.763605,
Projection,linear,90400000,0.012508,1129188323.367589,
Projection,linear,90500000,0.012501,1130435524.971572,
Projection,linear,90600000,0.012495,1131682726.575555,
Projection,linear,90700000,0.012488,1132929928.179539,
Projection,linear,90800000,0.012482,1134177129.783522,
Projection,linear,90900000,0.012475,1135424331.387505,
Projection,linear,91000000,0.012469,1136671532.991489,
Projection,linear,91100000,0.012462,1137918734.595472,
Projection,linear,91200000,0.012456,1139165936.199455,
Projection,linear,91300000,0.012449,1140413137.803439,
Projection,linear,91400000,0.012443,1141660339.407422,
Projection,linear,91500000,0.012437,1142907541.011405,
Projection,linear,91600000,0.012430,1144154742.615389,
Projection,linear,91700000,0.012424,1145401944.219372,
Projection,linear,91800000,0.012417,1146649145.823355,
Projection,linear,91900000,0.012411,1147896347.427339,
Projection,linear,92000000,0.012404,1149143549.031322,
Projection,linear,92100000,0.012398,1150390750.635305,
Projection,linear,92200000,0.012392,1151637952.239289,
Projection,linear,92300000,0.012385,1152885153.843272,
Projection,linear,92400000,0.012379,1154132355.447255,
Projection,linear,92500000,0.012373,1155379557.051238,
Projection,linear,92600000,0.012366,1156626758.655222,
Projection,linear,92700000,0.012360,1157873960.259205,
Projection,linear,92800000,0.012354,1159121161.863189,
Projection,linear,92900000,0.012347,1160368363.467172,
Projection,linear,93000000,0.012341,1161615565.071155,
Projection,linear,93100000,0.012335,1162862766.675138,
Projection,linear,93200000,0.012329,1164109968.279121,
Projection,linear,93300000,0.012322,1165357169.883105,
Projection,linear,93400000,0.012316,1166604371.487088,
Projection,linear,93500000,0.012310,1167851573.091072,
Projection,linear,93600000,0.012304,1169098774.695055,
Projection,linear,93700000,0.012297,1170345976.299038,
Projection,linear,93800000,0.012291,1171593177.903021,
Projection,linear,93900000,0.012285,1172840379.507005,
Projection,linear,94000000,0.012279,1174087581.110988,
Projection,linear,94100000,0.012273,1175334782.714971,
Projection,linear,94200000,0.012267,1176581984.318955,
Projection,linear,94300000,0.012260,1177829185.922938,
Projection,linear,94400000,0.012254,1179076387.526921,
Projection,linear,94500000,0.012248,1180323589.130905,
Projection,linear,94600000,0.012242,1181570790.734888,
Projection,linear,94700000,0.012236,1182817992.338871,
Projection,linear,94800000,0.012230,1184065193.942855,
Projection,linear,94900000,0.012224,1185312395.546838,
Projection,linear,95000000,0.012218,1186559597.150821,
Projection,linear,95100000,0.012212,1187806798.754805,
Projection,linear,95200000,0.012205,1189054000.358788,
Projection,linear,95300000,0.012199,1190301201.962771,
Projection,linear,95400000,0.012193,1191548403.566755,
Projection,linear,95500000,0.012187,1192795605.170738,
Projection,linear,95600000,0.012181,1194042806.774721,
Projection,linear,95700000,0.012175,1195290008.378705,
Projection,linear,95800000,0.012169,1196537209.982688,
Projection,linear,95900000,0.012163,1197784411.586671,
Projection,linear,96000000,0.012157,1199031613.190655,
Projection,linear,96100000,0.012151,1200278814.794638,
Projection,linear,96200000,0.012145,1201526016.398621,
Projection,linear,96300000,0.012139,1202773218.002604,
Projection,linear,96400000,0.012133,1204020419.606588,
Projection,linear,96500000,0.012127,1205267621.210571,
Projection,linear,96600000,0.012121,1206514822.814554,
Projection,linear,96700000,0.012116,1207762024.418538,
Projection,linear,96800000,0.012110,1209009226.022521,
Projection,linear,96900000,0.012104,1210256427.626504,
Projection,linear,97000000,0.012098,1211503629.230487,
Projection,linear,97100000,0.012092,1212750830.834471,
Projection,linear,97200000,0.012086,1213998032.438454,
Projection,linear,97300000,0.012080,1215245234.042438,
Projection,linear,97400000,0.012074,1216492435.646421,
Projection,linear,97500000,0.012068,1217739637.250404,
Projection,linear,97600000,0.012063,1218986838.854388,
Projection,linear,97700000,0.012057,1220234040.458371,
Projection,linear,97800000,0.012051,1221481242.062354,
Projection,linear,97900000,0.012045,1222728443.666337,
Projection,linear,98000000,0.012039,1223975645.270321,
Projection,linear,98100000,0.012034,1225222846.874304,
Projection,linear,98200000,0.012028,1226470048.478287,
Projection,linear,98300000,0.012022,1227717250.082271,
Projection,linear,98400000,0.012016,1228964451.686254,
Projection,linear,98500000,0.012010,1230211653.290237,
Projection,linear,98600000,0.012005,1231458854.894221,
Projection,linear,98700000,0.011999,1232706056.498204,
Projection,linear,98800000,0.011993,1233953258.102187,
Projection,linear,98900000,0.011987,1235200459.706171,
Projection,linear,99000000,0.011982,1236447661.310154,
Projection,linear,99100000,0.011976,1237694862.914137,
Projection,linear,99200000,0.011970,1238942064.518121,
Projection,linear,99300000,0.011965,1240189266.122104,
Projection,linear,99400000,0.011959,1241436467.726087,
Projection,linear,99500000,0.011953,1242683669.330070,
Projection,linear,99600000,0.011948,1243930870.934054,
Projection,linear,99700000,0.011942,1245178072.538037,
Projection,linear,99800000,0.011936,1246425274.142020,
Projection,linear,99900000,0.011931,1247672475.746004,
Projection,linear,100000000,0.011925,1248919677.349987,
Benchmark,power,104712,0.364690,2983614.459714,
Benchmark,power,109647,0.355977,3045165.243789,
Benchmark,power,114815,0.347482,3109616.826950,
Benchmark,power,120226,0.339199,3177105.919644,
Benchmark,power,125892,0.331123,3247775.675286,
Benchmark,power,131825,0.323248,3321775.993903,
Benchmark,power,138038,0.315568,3399263.840092,
Benchmark,power,144543,0.308079,3480403.575963,
Benchmark,power,151356,0.300776,3565367.309775,
Benchmark,power,158489,0.293653,3654335.260998,
Benchmark,power,165958,0.286705,3747496.142586,
Benchmark,power,173780,0.279929,3845047.561258,
Benchmark,power,181970,0.273319,3947196.436653,
Benchmark,power,190546,0.266872,4054159.440229,
Benchmark,power,199526,0.260583,4166163.454860,
Benchmark,power,208929,0.254448,4283446.056076,
Benchmark,power,218776,0.248462,4406256.015999,
Benchmark,power,229086,0.242623,4534853.831019,
Benchmark,power,239883,0.236926,4669512.274343,
Benchmark,power,251188,0.231368,4810516.974585,
Benchmark,power,263026,0.225945,4958167.021617,
Benchmark,power,275422,0.220654,5112775.600985,
Benchmark,power,288403,0.215491,5274670.658215,
Benchmark,power,301995,0.210453,5444195.594429,
Benchmark,power,316227,0.205537,5621709.994745,
Benchmark,power,331131,0.200739,5807590.391006,
Benchmark,power,346736,0.196057,6002231.060454,
Benchmark,power,363078,0.191488,6206044.862045,
Benchmark,power,380189,0.187029,6419464.112178,
Benchmark,power,398107,0.182678,6642941.501695,
Benchmark,power,416869,0.178430,6876951.056103,
Benchmark,power,436515,0.174285,7121989.141040,
Benchmark,power,457088,0.170239,7378575.515137,
Benchmark,power,478630,0.166289,7647254.432495,
Benchmark,power,501187,0.162434,7928595.797120,
Benchmark,power,524807,0.158671,8223196.371766,
Benchmark,power,549540,0.154998,8531681.043750,
Benchmark,power,575439,0.151413,8854704.150421,
Benchmark,power,602559,0.147912,9192950.867097,
Benchmark,power,630957,0.144495,9547138.660412,
Benchmark,power,660693,0.141160,9918018.810163,
Benchmark,power,691830,0.137903,10306378.002873,
Benchmark,power,724435,0.134724,10713040.000458,
Benchmark,power,758577,0.131620,11138867.387537,
Benchmark,power,794328,0.128589,11584763.401088,
Benchmark,power,831763,0.125631,12051673.846340,
Benchmark,power,870963,0.122742,12540589.102947,
Benchmark,power,912010,0.119921,13052546.225717,
Benchmark,power,954992,0.117167,13588631.144348,
Benchmark,power,1000000,0.114478,14149980.966826,
Benchmark,power,1047128,0.111852,14737786.391386,
Benchmark,power,1096478,0.109289,15353294.232142,
Benchmark,power,1148153,0.106785,15997810.063747,
Benchmark,power,1202264,0.104340,16672700.990691,
Benchmark,power,1258925,0.101953,17379398.547115,
Benchmark,power,1318256,0.099622,18119401.733284,
Benchmark,power,1380384,0.097346,18894280.195170,
Benchmark,power,1445439,0.095123,19705677.553881,
Benchmark,power,1513561,0.092952,20555314.892000,
Benchmark,power,1584893,0.090831,21444994.404235,
Benchmark,power,1659586,0.088761,22376603.220112,
Benchmark,power,1737800,0.086739,23352117.406832,
Benchmark,power,1819700,0.084764,24373606.160776,
Benchmark,power,1905460,0.082835,25443236.196544,
Benchmark,power,1995262,0.080952,26563276.342849,
Benchmark,power,2089296,0.079112,27736102.355007,
Benchmark,power,2187761,0.077315,28964201.954236,
Benchmark,power,2290867,0.075560,30250180.104437,
Benchmark,power,2398832,0.073846,31596764.537683,
Benchmark,power,2511886,0.072172,33006811.540096,
Benchmark,power,2630267,0.070537,34483312.010416,
Benchmark,power,2754228,0.068940,36029397.804099,
Benchmark,power,2884031,0.067380,37648348.376400,
Benchmark,power,3019951,0.065856,39343597.738540,
Benchmark,power,3162277,0.064368,41118741.741701,
Benchmark,power,3311311,0.062914,42977545.704313,
Benchmark,power,3467368,0.061494,44923952.398795,
Benchmark,power,3630780,0.060107,46962090.414703,
Benchmark,power,3801893,0.058753,49096282.916029,
Benchmark,power,3981071,0.057429,51331056.811203,
Benchmark,power,4168693,0.056136,53671152.355279,
Benchmark,power,4365158,0.054873,56121533.204647,
Benchmark,power,4570881,0.053640,58687396.945618,
Benchmark,power,4786300,0.052435,61374186.119198,
Benchmark,power,5011872,0.051258,64187599.765447,
Benchmark,power,5248074,0.050108,67133605.511910,
Benchmark,power,5495408,0.048984,70218452.231754,
Benchmark,power,5754399,0.047887,73448683.298464,
Benchmark,power,6025595,0.046815,76831150.465216,
Benchmark,power,6309573,0.045768,80373028.398368,
Benchmark,power,6606934,0.044745,84081829.895882,
Benchmark,power,6918309,0.043745,87965421.822983,
Benchmark,power,7244359,0.042769,92032041.798831,
Benchmark,power,7585775,0.041815,96290315.669615,
Benchmark,power,7943282,0.040883,100749275.805133,
Benchmark,power,8317637,0.039972,105418380.257654,
Benchmark,power,8709635,0.039083,110307532.823721,
Benchmark,power,9120108,0.038214,115427104.051425,
Benchmark,power,9549925,0.037365,120787953.237734,
Projection,power,10000000,0.036536,126401451.462514,
Projection,power,10100000,0.036359,127648690.023577,
Projection,power,10200000,0.036185,128895928.584640,
Projection,power,10300000,0.036013,130143167.145703,
Projection,power,10400000,0.035844,131390405.706766,
Projection,power,10500000,0.035678,132637644.267829,
Projection,power,10600000,0.035514,133884882.828893,
Projection,power,10700000,0.035352,135132121.389956,
Projection,power,10800000,0.035192,136379359.951019,
Projection,power,10900000,0.035035,137626598.512082,
Projection,power,11000000,0.034879,138873837.073145,
Projection,power,11100000,0.034726,140121075.634209,
Projection,power,11200000,0.034575,141368314.195272,
Projection,power,11300000,0.034426,142615552.756335,
Projection,power,11400000,0.034279,143862791.317398,
Projection,power,11500000,0.034134,145110029.878461,
Projection,power,11600000,0.033990,146357268.439525,
Projection,power,11700000,0.033849,147604507.000588,
Projection,power,11800000,0.033709,148851745.561651,
Projection,power,11900000,0.033572,150098984.122714,
Projection,power,12000000,0.033435,151346222.683777,
Projection,power,12100000,0.033301,152593461.244841,
Projection,power,12200000,0.033168,153840699.805904,
Projection,power,12300000,0.033037,155087938.366967,
Projection,power,12400000,0.032908,156335176.928030,
Projection,power,12500000,0.032780,157582415.489093,
Projection,power,12600000,0.032653,158829654.050156,
Projection,power,12700000,0.032528,160076892.611220,
Projection,power,12800000,0.032405,161324131.172283,
Projection,power,12900000,0.032283,162571369.733346,
Projection,power,13000000,0.032162,163818608.294409,
Projection,power,13100000,0.032043,165065846.855472,
Projection,power,13200000,0.031925,166313085.416536,
Projection,power,13300000,0.031808,167560323.977599,
Projection,power,13400000,0.031693,168807562.538662,
Projection,power,13500000,0.031579,170054801.099725,
Projection,power,13600000,0.031467,171302039.660788,
Projection,power,13700000,0.031355,172549278.221852,
Projection,power,13800000,0.031245,173796516.782915,
Projection,power,13900000,0.031136,175043755.343978,
Projection,power,14000000,0.031028,176290993.905041,
