Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
GPU,ee-snowball1,
Type,Stepping,Simulation Paths,Accuracy,Latency,
Projection,power,10900000,0.034610,379337716.716401,
Projection,power,11000000,0.034452,382797520.625638,
Projection,power,11100000,0.034295,386257324.534876,
Projection,power,11200000,0.034141,389717128.444114,
Projection,power,11300000,0.033988,393176932.353351,
Projection,power,11400000,0.033838,396636736.262589,
Projection,power,11500000,0.033690,400096540.171827,
Projection,power,11600000,0.033543,403556344.081064,
Projection,power,11700000,0.033399,407016147.990302,
Projection,power,11800000,0.033256,410475951.899539,
Projection,power,11900000,0.033115,413935755.808777,
Projection,power,12000000,0.032976,417395559.718015,
Projection,power,12100000,0.032839,420855363.627252,
Projection,power,12200000,0.032703,424315167.536490,
Projection,power,12300000,0.032569,427774971.445728,
Projection,power,12400000,0.032437,431234775.354965,
Projection,power,12500000,0.032306,434694579.264203,
Projection,power,12600000,0.032177,438154383.173441,
Projection,power,12700000,0.032049,441614187.082678,
Projection,power,12800000,0.031923,445073990.991916,
Projection,power,12900000,0.031798,448533794.901153,
Projection,power,13000000,0.031675,451993598.810391,
Projection,power,13100000,0.031553,455453402.719629,
Projection,power,13200000,0.031432,458913206.628866,
Projection,power,13300000,0.031313,462373010.538104,
Projection,power,13400000,0.031196,465832814.447342,
Projection,power,13500000,0.031079,469292618.356579,
Projection,power,13600000,0.030964,472752422.265817,
Projection,power,13700000,0.030850,476212226.175055,
Projection,power,13800000,0.030737,479672030.084292,
Projection,power,13900000,0.030626,483131833.993530,
Projection,power,14000000,0.030516,486591637.902767,
Projection,power,14100000,0.030406,490051441.812005,
Projection,power,14200000,0.030298,493511245.721243,
Projection,power,14300000,0.030192,496971049.630480,
Projection,power,14400000,0.030086,500430853.539718,
Projection,power,14500000,0.029981,503890657.448956,
Projection,power,14600000,0.029878,507350461.358193,
Projection,power,14700000,0.029775,510810265.267431,
Projection,power,14800000,0.029674,514270069.176669,
Projection,power,14900000,0.029574,517729873.085906,
Projection,power,15000000,0.029474,521189676.995144,
Projection,power,15100000,0.029376,524649480.904382,
Projection,power,15200000,0.029278,528109284.813619,
Projection,power,15300000,0.029182,531569088.722857,
Projection,power,15400000,0.029086,535028892.632094,
Projection,power,15500000,0.028992,538488696.541332,
Projection,power,15600000,0.028898,541948500.450570,
Projection,power,15700000,0.028805,545408304.359807,
Projection,power,15800000,0.028713,548868108.269045,
Projection,power,15900000,0.028622,552327912.178283,
Projection,power,16000000,0.028532,555787716.087520,
Projection,power,16100000,0.028443,559247519.996758,
Projection,power,16200000,0.028354,562707323.905996,
Projection,power,16300000,0.028267,566167127.815233,
Projection,power,16400000,0.028180,569626931.724471,
Projection,power,16500000,0.028094,573086735.633708,
Projection,power,16600000,0.028008,576546539.542946,
Projection,power,16700000,0.027924,580006343.452184,
Projection,power,16800000,0.027840,583466147.361421,
Projection,power,16900000,0.027757,586925951.270659,
Projection,power,17000000,0.027675,590385755.179897,
Projection,power,17100000,0.027593,593845559.089134,
Projection,power,17200000,0.027512,597305362.998372,
Projection,power,17300000,0.027432,600765166.907609,
Projection,power,17400000,0.027352,604224970.816847,
Projection,power,17500000,0.027274,607684774.726085,
Projection,power,17600000,0.027196,611144578.635322,
Projection,power,17700000,0.027118,614604382.544560,
Projection,power,17800000,0.027041,618064186.453798,
Projection,power,17900000,0.026965,621523990.363035,
Projection,power,18000000,0.026890,624983794.272273,
Projection,power,18100000,0.026815,628443598.181511,
Projection,power,18200000,0.026740,631903402.090748,
Projection,power,18300000,0.026667,635363205.999986,
Projection,power,18400000,0.026594,638823009.909224,
Projection,power,18500000,0.026521,642282813.818461,
Projection,power,18600000,0.026449,645742617.727699,
Projection,power,18700000,0.026378,649202421.636936,
Projection,power,18800000,0.026307,652662225.546174,
Projection,power,18900000,0.026237,656122029.455412,
Projection,power,19000000,0.026167,659581833.364649,
Projection,power,19100000,0.026098,663041637.273887,
Projection,power,19200000,0.026030,666501441.183125,
Projection,power,19300000,0.025962,669961245.092362,
Projection,power,19400000,0.025894,673421049.001600,
Projection,power,19500000,0.025827,676880852.910838,
Projection,power,19600000,0.025761,680340656.820075,
Projection,power,19700000,0.025695,683800460.729313,
Projection,power,19800000,0.025629,687260264.638551,
Projection,power,19900000,0.025564,690720068.547788,
Projection,power,20000000,0.025500,694179872.457026,
Projection,power,20100000,0.025436,697639676.366263,
Projection,power,20200000,0.025373,701099480.275501,
Projection,power,20300000,0.025309,704559284.184739,
Projection,power,20400000,0.025247,708019088.093976,
Projection,power,20500000,0.025185,711478892.003214,
Projection,power,20600000,0.025123,714938695.912452,
Projection,power,20700000,0.025062,718398499.821689,
Projection,power,20800000,0.025001,721858303.730927,
Projection,power,20900000,0.024941,725318107.640164,
Projection,power,21000000,0.024881,728777911.549402,
Projection,power,21100000,0.024821,732237715.458640,
Projection,power,21200000,0.024762,735697519.367877,
Projection,power,21300000,0.024704,739157323.277115,
Projection,power,21400000,0.024646,742617127.186353,
Projection,power,21500000,0.024588,746076931.095590,
Projection,power,21600000,0.024530,749536735.004828,
Projection,power,21700000,0.024473,752996538.914066,
Projection,power,21800000,0.024417,756456342.823303,
Projection,power,21900000,0.024360,759916146.732541,
Projection,power,22000000,0.024305,763375950.641779,
Projection,power,22100000,0.024249,766835754.551016,
Projection,power,22200000,0.024194,770295558.460254,
Projection,power,22300000,0.024139,773755362.369491,
Projection,power,22400000,0.024085,777215166.278729,
Projection,power,22500000,0.024031,780674970.187967,
Projection,power,22600000,0.023977,784134774.097204,
Projection,power,22700000,0.023924,787594578.006442,
Projection,power,22800000,0.023871,791054381.915680,
Projection,power,22900000,0.023819,794514185.824917,
Projection,power,23000000,0.023766,797973989.734155,
Projection,power,23100000,0.023714,801433793.643393,
Projection,power,23200000,0.023663,804893597.552630,
Projection,power,23300000,0.023612,808353401.461868,
Projection,power,23400000,0.023561,811813205.371105,
Projection,power,23500000,0.023510,815273009.280343,
Projection,power,23600000,0.023460,818732813.189581,
Projection,power,23700000,0.023410,822192617.098818,
Projection,power,23800000,0.023360,825652421.008056,
Projection,power,23900000,0.023311,829112224.917294,
Projection,power,24000000,0.023262,832572028.826531,
Projection,power,24100000,0.023213,836031832.735769,
Projection,power,24200000,0.023165,839491636.645007,
Projection,power,24300000,0.023117,842951440.554244,
Projection,power,24400000,0.023069,846411244.463482,
Projection,power,24500000,0.023022,849871048.372719,
Projection,power,24600000,0.022974,853330852.281957,
Projection,power,24700000,0.022927,856790656.191195,
Projection,power,24800000,0.022881,860250460.100432,
Projection,power,24900000,0.022834,863710264.009670,
Projection,power,25000000,0.022788,867170067.918908,
Projection,power,25100000,0.022743,870629871.828145,
Projection,power,25200000,0.022697,874089675.737383,
Projection,power,25300000,0.022652,877549479.646621,
Projection,power,25400000,0.022607,881009283.555858,
Projection,power,25500000,0.022562,884469087.465096,
Projection,power,25600000,0.022518,887928891.374333,
Projection,power,25700000,0.022473,891388695.283571,
Projection,power,25800000,0.022429,894848499.192809,
Projection,power,25900000,0.022386,898308303.102046,
Projection,power,26000000,0.022342,901768107.011284,
Projection,power,26100000,0.022299,905227910.920522,
Projection,power,26200000,0.022256,908687714.829759,
Projection,power,26300000,0.022213,912147518.738997,
Projection,power,26400000,0.022171,915607322.648234,
Projection,power,26500000,0.022129,919067126.557472,
Projection,power,26600000,0.022087,922526930.466710,
Projection,power,26700000,0.022045,925986734.375947,
Projection,power,26800000,0.022004,929446538.285185,
Projection,power,26900000,0.021962,932906342.194423,
Projection,power,27000000,0.021921,936366146.103660,
Projection,power,27100000,0.021880,939825950.012898,
Projection,power,27200000,0.021840,943285753.922136,
Projection,power,27300000,0.021799,946745557.831373,
Projection,power,27400000,0.021759,950205361.740611,
Projection,power,27500000,0.021719,953665165.649848,
Projection,power,27600000,0.021680,957124969.559086,
Projection,power,27700000,0.021640,960584773.468324,
Projection,power,27800000,0.021601,964044577.377561,
Projection,power,27900000,0.021562,967504381.286799,
Projection,power,28000000,0.021523,970964185.196037,
Projection,power,28100000,0.021484,974423989.105274,
Projection,power,28200000,0.021446,977883793.014512,
Projection,power,28300000,0.021408,981343596.923750,
Projection,power,28400000,0.021370,984803400.832987,
Projection,power,28500000,0.021332,988263204.742225,
Projection,power,28600000,0.021294,991723008.651462,
Projection,power,28700000,0.021257,995182812.560700,
Projection,power,28800000,0.021219,998642616.469938,
Projection,power,28900000,0.021182,1002102420.379176,
Projection,power,29000000,0.021145,1005562224.288413,
Projection,power,29100000,0.021109,1009022028.197651,
Projection,power,29200000,0.021072,1012481832.106888,
Projection,power,29300000,0.021036,1015941636.016126,
Projection,power,29400000,0.021000,1019401439.925364,
Projection,power,29500000,0.020964,1022861243.834601,
Projection,power,29600000,0.020928,1026321047.743839,
Projection,power,29700000,0.020893,1029780851.653077,
Projection,power,29800000,0.020857,1033240655.562314,
Projection,power,29900000,0.020822,1036700459.471552,
Projection,power,30000000,0.020787,1040160263.380789,
Projection,power,30100000,0.020752,1043620067.290027,
Projection,power,30200000,0.020717,1047079871.199265,
Projection,power,30300000,0.020683,1050539675.108502,
Projection,power,30400000,0.020649,1053999479.017740,
Projection,power,30500000,0.020614,1057459282.926978,
Projection,power,30600000,0.020580,1060919086.836215,
Projection,power,30700000,0.020547,1064378890.745453,
Projection,power,30800000,0.020513,1067838694.654691,
Projection,power,30900000,0.020479,1071298498.563928,
Projection,power,31000000,0.020446,1074758302.473166,
Projection,power,31100000,0.020413,1078218106.382403,
Projection,power,31200000,0.020380,1081677910.291641,
Projection,power,31300000,0.020347,1085137714.200879,
Projection,power,31400000,0.020314,1088597518.110116,
Projection,power,31500000,0.020282,1092057322.019354,
Projection,power,31600000,0.020249,1095517125.928592,
Projection,power,31700000,0.020217,1098976929.837829,
Projection,power,31800000,0.020185,1102436733.747067,
Projection,power,31900000,0.020153,1105896537.656305,
Projection,power,32000000,0.020121,1109356341.565542,
Projection,power,32100000,0.020089,1112816145.474780,
Projection,power,32200000,0.020058,1116275949.384017,
Projection,power,32300000,0.020027,1119735753.293255,
Projection,power,32400000,0.019995,1123195557.202493,
Projection,power,32500000,0.019964,1126655361.111730,
Projection,power,32600000,0.019933,1130115165.020968,
Projection,power,32700000,0.019903,1133574968.930206,
Projection,power,32800000,0.019872,1137034772.839443,
Projection,power,32900000,0.019842,1140494576.748681,
Projection,power,33000000,0.019811,1143954380.657919,
Projection,power,33100000,0.019781,1147414184.567156,
Projection,power,33200000,0.019751,1150873988.476394,
Projection,power,33300000,0.019721,1154333792.385631,
Projection,power,33400000,0.019691,1157793596.294869,
Projection,power,33500000,0.019661,1161253400.204107,
Projection,power,33600000,0.019632,1164713204.113344,
Projection,power,33700000,0.019602,1168173008.022582,
Projection,power,33800000,0.019573,1171632811.931819,
Projection,power,33900000,0.019544,1175092615.841058,
Projection,power,34000000,0.019515,1178552419.750295,
Projection,power,34100000,0.019486,1182012223.659533,
Projection,power,34200000,0.019457,1185472027.568770,
Projection,power,34300000,0.019429,1188931831.478008,
Projection,power,34400000,0.019400,1192391635.387246,
Projection,power,34500000,0.019372,1195851439.296483,
Projection,power,34600000,0.019343,1199311243.205721,
Projection,power,34700000,0.019315,1202771047.114958,
Projection,power,34800000,0.019287,1206230851.024196,
Projection,power,34900000,0.019259,1209690654.933434,
Projection,power,35000000,0.019232,1213150458.842671,
Projection,power,35100000,0.019204,1216610262.751909,
Projection,power,35200000,0.019176,1220070066.661146,
Projection,power,35300000,0.019149,1223529870.570384,
Projection,power,35400000,0.019122,1226989674.479622,
Projection,power,35500000,0.019094,1230449478.388860,
Projection,power,35600000,0.019067,1233909282.298097,
Projection,power,35700000,0.019040,1237369086.207335,
Projection,power,35800000,0.019013,1240828890.116572,
Projection,power,35900000,0.018987,1244288694.025810,
Projection,power,36000000,0.018960,1247748497.935048,
Projection,power,36100000,0.018934,1251208301.844285,
Projection,power,36200000,0.018907,1254668105.753523,
Projection,power,36300000,0.018881,1258127909.662761,
Projection,power,36400000,0.018855,1261587713.571998,
Projection,power,36500000,0.018829,1265047517.481236,
Projection,power,36600000,0.018803,1268507321.390473,
Projection,power,36700000,0.018777,1271967125.299711,
Projection,power,36800000,0.018751,1275426929.208949,
Projection,power,36900000,0.018725,1278886733.118186,
Projection,power,37000000,0.018700,1282346537.027424,
Projection,power,37100000,0.018674,1285806340.936661,
Projection,power,37200000,0.018649,1289266144.845899,
Projection,power,37300000,0.018624,1292725948.755137,
Projection,power,37400000,0.018598,1296185752.664375,
Projection,power,37500000,0.018573,1299645556.573612,
Projection,power,37600000,0.018548,1303105360.482850,
Projection,power,37700000,0.018524,1306565164.392088,
Projection,power,37800000,0.018499,1310024968.301325,
Projection,power,37900000,0.018474,1313484772.210563,
Projection,power,38000000,0.018450,1316944576.119801,
Projection,power,38100000,0.018425,1320404380.029038,
Projection,power,38200000,0.018401,1323864183.938276,
Projection,power,38300000,0.018377,1327323987.847513,
Projection,power,38400000,0.018352,1330783791.756751,
Projection,power,38500000,0.018328,1334243595.665988,
Projection,power,38600000,0.018304,1337703399.575226,
Projection,power,38700000,0.018280,1341163203.484464,
Projection,power,38800000,0.018257,1344623007.393701,
Projection,power,38900000,0.018233,1348082811.302939,
Projection,power,39000000,0.018209,1351542615.212177,
Projection,power,39100000,0.018186,1355002419.121415,
Projection,power,39200000,0.018162,1358462223.030652,
Projection,power,39300000,0.018139,1361922026.939890,
Projection,power,39400000,0.018116,1365381830.849127,
Projection,power,39500000,0.018093,1368841634.758365,
Projection,power,39600000,0.018069,1372301438.667603,
Projection,power,39700000,0.018046,1375761242.576840,
Projection,power,39800000,0.018024,1379221046.486078,
Projection,power,39900000,0.018001,1382680850.395315,
Projection,power,40000000,0.017978,1386140654.304553,
Projection,power,40100000,0.017955,1389600458.213791,
Projection,power,40200000,0.017933,1393060262.123028,
Projection,power,40300000,0.017910,1396520066.032266,
Projection,power,40400000,0.017888,1399979869.941504,
Projection,power,40500000,0.017866,1403439673.850741,
Projection,power,40600000,0.017843,1406899477.759979,
Projection,power,40700000,0.017821,1410359281.669217,
Projection,power,40800000,0.017799,1413819085.578454,
Projection,power,40900000,0.017777,1417278889.487692,
Projection,power,41000000,0.017755,1420738693.396929,
Projection,power,41100000,0.017733,1424198497.306167,
Projection,power,41200000,0.017712,1427658301.215405,
Projection,power,41300000,0.017690,1431118105.124642,
Projection,power,41400000,0.017668,1434577909.033880,
Projection,power,41500000,0.017647,1438037712.943117,
Projection,power,41600000,0.017625,1441497516.852355,
Projection,power,41700000,0.017604,1444957320.761593,
Projection,power,41800000,0.017583,1448417124.670831,
Projection,power,41900000,0.017562,1451876928.580068,
Projection,power,42000000,0.017540,1455336732.489306,
Projection,power,42100000,0.017519,1458796536.398544,
Projection,power,42200000,0.017498,1462256340.307781,
Projection,power,42300000,0.017477,1465716144.217019,
Projection,power,42400000,0.017457,1469175948.126256,
Projection,power,42500000,0.017436,1472635752.035494,
Projection,power,42600000,0.017415,1476095555.944732,
Projection,power,42700000,0.017395,1479555359.853969,
Projection,power,42800000,0.017374,1483015163.763207,
Projection,power,42900000,0.017354,1486474967.672445,
Projection,power,43000000,0.017333,1489934771.581682,
Projection,power,43100000,0.017313,1493394575.490920,
Projection,power,43200000,0.017293,1496854379.400157,
Projection,power,43300000,0.017272,1500314183.309395,
Projection,power,43400000,0.017252,1503773987.218633,
Projection,power,43500000,0.017232,1507233791.127871,
Projection,power,43600000,0.017212,1510693595.037108,
Projection,power,43700000,0.017192,1514153398.946346,
Projection,power,43800000,0.017173,1517613202.855583,
Projection,power,43900000,0.017153,1521073006.764821,
Projection,power,44000000,0.017133,1524532810.674059,
Projection,power,44100000,0.017113,1527992614.583297,
Projection,power,44200000,0.017094,1531452418.492534,
Projection,power,44300000,0.017074,1534912222.401772,
Projection,power,44400000,0.017055,1538372026.311009,
Projection,power,44500000,0.017036,1541831830.220247,
Projection,power,44600000,0.017016,1545291634.129485,
Projection,power,44700000,0.016997,1548751438.038722,
Projection,power,44800000,0.016978,1552211241.947960,
Projection,power,44900000,0.016959,1555671045.857197,
Projection,power,45000000,0.016940,1559130849.766435,
Projection,power,45100000,0.016921,1562590653.675673,
Projection,power,45200000,0.016902,1566050457.584910,
Projection,power,45300000,0.016883,1569510261.494148,
Projection,power,45400000,0.016864,1572970065.403386,
Projection,power,45500000,0.016845,1576429869.312623,
Projection,power,45600000,0.016827,1579889673.221861,
Projection,power,45700000,0.016808,1583349477.131099,
Projection,power,45800000,0.016789,1586809281.040336,
Projection,power,45900000,0.016771,1590269084.949574,
Projection,power,46000000,0.016753,1593728888.858812,
Projection,power,46100000,0.016734,1597188692.768049,
Projection,power,46200000,0.016716,1600648496.677287,
Projection,power,46300000,0.016698,1604108300.586524,
Projection,power,46400000,0.016679,1607568104.495762,
Projection,power,46500000,0.016661,1611027908.404999,
Projection,power,46600000,0.016643,1614487712.314237,
Projection,power,46700000,0.016625,1617947516.223475,
Projection,power,46800000,0.016607,1621407320.132713,
Projection,power,46900000,0.016589,1624867124.041950,
Projection,power,47000000,0.016571,1628326927.951188,
Projection,power,47100000,0.016554,1631786731.860425,
Projection,power,47200000,0.016536,1635246535.769663,
Projection,power,47300000,0.016518,1638706339.678901,
Projection,power,47400000,0.016501,1642166143.588138,
Projection,power,47500000,0.016483,1645625947.497376,
Projection,power,47600000,0.016466,1649085751.406614,
Projection,power,47700000,0.016448,1652545555.315851,
Projection,power,47800000,0.016431,1656005359.225089,
Projection,power,47900000,0.016413,1659465163.134327,
Projection,power,48000000,0.016396,1662924967.043564,
Projection,power,48100000,0.016379,1666384770.952802,
Projection,power,48200000,0.016362,1669844574.862039,
Projection,power,48300000,0.016345,1673304378.771277,
Projection,power,48400000,0.016327,1676764182.680515,
Projection,power,48500000,0.016310,1680223986.589752,
Projection,power,48600000,0.016294,1683683790.498990,
Projection,power,48700000,0.016277,1687143594.408227,
Projection,power,48800000,0.016260,1690603398.317465,
Projection,power,48900000,0.016243,1694063202.226703,
Projection,power,49000000,0.016226,1697523006.135941,
Projection,power,49100000,0.016209,1700982810.045178,
Projection,power,49200000,0.016193,1704442613.954416,
Projection,power,49300000,0.016176,1707902417.863653,
Projection,power,49400000,0.016160,1711362221.772891,
Projection,power,49500000,0.016143,1714822025.682129,
Projection,power,49600000,0.016127,1718281829.591366,
Projection,power,49700000,0.016110,1721741633.500604,
Projection,power,49800000,0.016094,1725201437.409842,
Projection,power,49900000,0.016078,1728661241.319079,
Projection,power,50000000,0.016061,1732121045.228317,
Projection,power,50100000,0.016045,1735580849.137554,
Projection,power,50200000,0.016029,1739040653.046792,
Projection,power,50300000,0.016013,1742500456.956030,
Projection,power,50400000,0.015997,1745960260.865268,
Projection,power,50500000,0.015981,1749420064.774505,
Projection,power,50600000,0.015965,1752879868.683743,
Projection,power,50700000,0.015949,1756339672.592981,
Projection,power,50800000,0.015933,1759799476.502218,
Projection,power,50900000,0.015917,1763259280.411456,
Projection,power,51000000,0.015901,1766719084.320693,
Projection,power,51100000,0.015886,1770178888.229931,
Projection,power,51200000,0.015870,1773638692.139169,
Projection,power,51300000,0.015854,1777098496.048406,
Projection,power,51400000,0.015839,1780558299.957644,
Projection,power,51500000,0.015823,1784018103.866882,
Projection,power,51600000,0.015808,1787477907.776119,
Projection,power,51700000,0.015792,1790937711.685357,
Projection,power,51800000,0.015777,1794397515.594594,
Projection,power,51900000,0.015761,1797857319.503832,
Projection,power,52000000,0.015746,1801317123.413069,
Projection,power,52100000,0.015731,1804776927.322308,
Projection,power,52200000,0.015715,1808236731.231545,
Projection,power,52300000,0.015700,1811696535.140783,
Projection,power,52400000,0.015685,1815156339.050020,
Projection,power,52500000,0.015670,1818616142.959258,
Projection,power,52600000,0.015655,1822075946.868495,
Projection,power,52700000,0.015640,1825535750.777733,
Projection,power,52800000,0.015625,1828995554.686971,
Projection,power,52900000,0.015610,1832455358.596209,
Projection,power,53000000,0.015595,1835915162.505446,
Projection,power,53100000,0.015580,1839374966.414684,
Projection,power,53200000,0.015565,1842834770.323921,
Projection,power,53300000,0.015551,1846294574.233159,
Projection,power,53400000,0.015536,1849754378.142396,
Projection,power,53500000,0.015521,1853214182.051634,
Projection,power,53600000,0.015507,1856673985.960872,
Projection,power,53700000,0.015492,1860133789.870110,
Projection,power,53800000,0.015477,1863593593.779347,
Projection,power,53900000,0.015463,1867053397.688585,
Projection,power,54000000,0.015448,1870513201.597822,
Projection,power,54100000,0.015434,1873973005.507060,
Projection,power,54200000,0.015419,1877432809.416298,
Projection,power,54300000,0.015405,1880892613.325535,
Projection,power,54400000,0.015391,1884352417.234773,
Projection,power,54500000,0.015376,1887812221.144010,
Projection,power,54600000,0.015362,1891272025.053248,
Projection,power,54700000,0.015348,1894731828.962486,
Projection,power,54800000,0.015334,1898191632.871724,
Projection,power,54900000,0.015320,1901651436.780961,
Projection,power,55000000,0.015306,1905111240.690199,
Projection,power,55100000,0.015292,1908571044.599436,
Projection,power,55200000,0.015278,1912030848.508674,
Projection,power,55300000,0.015264,1915490652.417912,
Projection,power,55400000,0.015250,1918950456.327149,
Projection,power,55500000,0.015236,1922410260.236387,
Projection,power,55600000,0.015222,1925870064.145624,
Projection,power,55700000,0.015208,1929329868.054862,
Projection,power,55800000,0.015194,1932789671.964100,
Projection,power,55900000,0.015181,1936249475.873338,
Projection,power,56000000,0.015167,1939709279.782575,
Projection,power,56100000,0.015153,1943169083.691813,
Projection,power,56200000,0.015139,1946628887.601050,
Projection,power,56300000,0.015126,1950088691.510288,
Projection,power,56400000,0.015112,1953548495.419526,
Projection,power,56500000,0.015099,1957008299.328763,
Projection,power,56600000,0.015085,1960468103.238001,
Projection,power,56700000,0.015072,1963927907.147239,
Projection,power,56800000,0.015058,1967387711.056476,
Projection,power,56900000,0.015045,1970847514.965714,
Projection,power,57000000,0.015032,1974307318.874952,
Projection,power,57100000,0.015018,1977767122.784189,
Projection,power,57200000,0.015005,1981226926.693427,
Projection,power,57300000,0.014992,1984686730.602664,
Projection,power,57400000,0.014979,1988146534.511902,
Projection,power,57500000,0.014965,1991606338.421140,
Projection,power,57600000,0.014952,1995066142.330378,
Projection,power,57700000,0.014939,1998525946.239615,
Projection,power,57800000,0.014926,2001985750.148853,
Projection,power,57900000,0.014913,2005445554.058090,
Projection,power,58000000,0.014900,2008905357.967328,
Projection,power,58100000,0.014887,2012365161.876566,
Projection,power,58200000,0.014874,2015824965.785803,
Projection,power,58300000,0.014861,2019284769.695041,
Projection,power,58400000,0.014848,2022744573.604279,
Projection,power,58500000,0.014835,2026204377.513516,
Projection,power,58600000,0.014823,2029664181.422754,
Projection,power,58700000,0.014810,2033123985.331991,
Projection,power,58800000,0.014797,2036583789.241229,
Projection,power,58900000,0.014784,2040043593.150467,
Projection,power,59000000,0.014772,2043503397.059705,
Projection,power,59100000,0.014759,2046963200.968942,
Projection,power,59200000,0.014746,2050423004.878179,
Projection,power,59300000,0.014734,2053882808.787417,
Projection,power,59400000,0.014721,2057342612.696655,
Projection,power,59500000,0.014709,2060802416.605893,
Projection,power,59600000,0.014696,2064262220.515130,
Projection,power,59700000,0.014684,2067722024.424368,
Projection,power,59800000,0.014671,2071181828.333605,
Projection,power,59900000,0.014659,2074641632.242843,
Projection,power,60000000,0.014647,2078101436.152081,
Projection,power,60100000,0.014634,2081561240.061318,
Projection,power,60200000,0.014622,2085021043.970556,
Projection,power,60300000,0.014610,2088480847.879794,
Projection,power,60400000,0.014597,2091940651.789032,
Projection,power,60500000,0.014585,2095400455.698269,
Projection,power,60600000,0.014573,2098860259.607506,
Projection,power,60700000,0.014561,2102320063.516744,
Projection,power,60800000,0.014549,2105779867.425982,
Projection,power,60900000,0.014537,2109239671.335220,
Projection,power,61000000,0.014525,2112699475.244457,
Projection,power,61100000,0.014513,2116159279.153695,
Projection,power,61200000,0.014501,2119619083.062932,
Projection,power,61300000,0.014489,2123078886.972170,
Projection,power,61400000,0.014477,2126538690.881408,
Projection,power,61500000,0.014465,2129998494.790645,
Projection,power,61600000,0.014453,2133458298.699883,
Projection,power,61700000,0.014441,2136918102.609120,
Projection,power,61800000,0.014429,2140377906.518358,
Projection,power,61900000,0.014417,2143837710.427596,
Projection,power,62000000,0.014406,2147297514.336834,
Projection,power,62100000,0.014394,2150757318.246071,
Projection,power,62200000,0.014382,2154217122.155309,
Projection,power,62300000,0.014370,2157676926.064546,
Projection,power,62400000,0.014359,2161136729.973784,
Projection,power,62500000,0.014347,2164596533.883022,
Projection,power,62600000,0.014336,2168056337.792259,
Projection,power,62700000,0.014324,2171516141.701497,
Projection,power,62800000,0.014312,2174975945.610734,
Projection,power,62900000,0.014301,2178435749.519972,
Projection,power,63000000,0.014289,2181895553.429210,
Projection,power,63100000,0.014278,2185355357.338448,
Projection,power,63200000,0.014266,2188815161.247685,
Projection,power,63300000,0.014255,2192274965.156922,
Projection,power,63400000,0.014244,2195734769.066160,
Projection,power,63500000,0.014232,2199194572.975398,
Projection,power,63600000,0.014221,2202654376.884635,
Projection,power,63700000,0.014210,2206114180.793874,
Projection,power,63800000,0.014198,2209573984.703111,
Projection,power,63900000,0.014187,2213033788.612349,
Projection,power,64000000,0.014176,2216493592.521586,
Projection,power,64100000,0.014165,2219953396.430824,
Projection,power,64200000,0.014154,2223413200.340061,
Projection,power,64300000,0.014142,2226873004.249299,
Projection,power,64400000,0.014131,2230332808.158536,
Projection,power,64500000,0.014120,2233792612.067774,
Projection,power,64600000,0.014109,2237252415.977012,
Projection,power,64700000,0.014098,2240712219.886250,
Projection,power,64800000,0.014087,2244172023.795487,
Projection,power,64900000,0.014076,2247631827.704725,
Projection,power,65000000,0.014065,2251091631.613963,
Projection,power,65100000,0.014054,2254551435.523200,
Projection,power,65200000,0.014043,2258011239.432438,
Projection,power,65300000,0.014032,2261471043.341675,
Projection,power,65400000,0.014021,2264930847.250913,
Projection,power,65500000,0.014011,2268390651.160151,
Projection,power,65600000,0.014000,2271850455.069388,
Projection,power,65700000,0.013989,2275310258.978626,
Projection,power,65800000,0.013978,2278770062.887864,
Projection,power,65900000,0.013968,2282229866.797101,
Projection,power,66000000,0.013957,2285689670.706339,
Projection,power,66100000,0.013946,2289149474.615577,
Projection,power,66200000,0.013935,2292609278.524814,
Projection,power,66300000,0.013925,2296069082.434052,
Projection,power,66400000,0.013914,2299528886.343289,
Projection,power,66500000,0.013904,2302988690.252527,
Projection,power,66600000,0.013893,2306448494.161765,
Projection,power,66700000,0.013882,2309908298.071002,
Projection,power,66800000,0.013872,2313368101.980240,
Projection,power,66900000,0.013861,2316827905.889478,
Projection,power,67000000,0.013851,2320287709.798716,
Projection,power,67100000,0.013841,2323747513.707953,
Projection,power,67200000,0.013830,2327207317.617191,
Projection,power,67300000,0.013820,2330667121.526429,
Projection,power,67400000,0.013809,2334126925.435666,
Projection,power,67500000,0.013799,2337586729.344903,
Projection,power,67600000,0.013789,2341046533.254141,
Projection,power,67700000,0.013778,2344506337.163378,
Projection,power,67800000,0.013768,2347966141.072617,
Projection,power,67900000,0.013758,2351425944.981854,
Projection,power,68000000,0.013747,2354885748.891092,
Projection,power,68100000,0.013737,2358345552.800329,
Projection,power,68200000,0.013727,2361805356.709567,
Projection,power,68300000,0.013717,2365265160.618804,
Projection,power,68400000,0.013707,2368724964.528042,
Projection,power,68500000,0.013697,2372184768.437280,
Projection,power,68600000,0.013686,2375644572.346517,
Projection,power,68700000,0.013676,2379104376.255754,
Projection,power,68800000,0.013666,2382564180.164993,
Projection,power,68900000,0.013656,2386023984.074231,
Projection,power,69000000,0.013646,2389483787.983468,
Projection,power,69100000,0.013636,2392943591.892706,
Projection,power,69200000,0.013626,2396403395.801943,
Projection,power,69300000,0.013616,2399863199.711181,
Projection,power,69400000,0.013606,2403323003.620419,
Projection,power,69500000,0.013596,2406782807.529656,
