Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
CPU,ee-benjamin.ee.ic.ac.uk,
Type,Stepping,Simulation Paths,Accuracy,Latency,
Projection,power,10300000,0.066474,828202257.776824,
Projection,power,10400000,0.066167,836217635.075407,
Projection,power,10500000,0.065865,844233012.373990,
Projection,power,10600000,0.065568,852248389.672572,
Projection,power,10700000,0.065274,860263766.971155,
Projection,power,10800000,0.064984,868279144.269738,
Projection,power,10900000,0.064699,876294521.568321,
Projection,power,11000000,0.064417,884309898.866903,
Projection,power,11100000,0.064139,892325276.165486,
Projection,power,11200000,0.063865,900340653.464069,
Projection,power,11300000,0.063595,908356030.762651,
Projection,power,11400000,0.063328,916371408.061234,
Projection,power,11500000,0.063064,924386785.359817,
Projection,power,11600000,0.062804,932402162.658400,
Projection,power,11700000,0.062548,940417539.956982,
Projection,power,11800000,0.062294,948432917.255565,
Projection,power,11900000,0.062044,956448294.554148,
Projection,power,12000000,0.061797,964463671.852731,
Projection,power,12100000,0.061553,972479049.151313,
Projection,power,12200000,0.061312,980494426.449896,
Projection,power,12300000,0.061074,988509803.748479,
Projection,power,12400000,0.060839,996525181.047061,
Projection,power,12500000,0.060606,1004540558.345644,
Projection,power,12600000,0.060377,1012555935.644227,
Projection,power,12700000,0.060150,1020571312.942809,
Projection,power,12800000,0.059926,1028586690.241392,
Projection,power,12900000,0.059704,1036602067.539975,
Projection,power,13000000,0.059485,1044617444.838558,
Projection,power,13100000,0.059269,1052632822.137140,
Projection,power,13200000,0.059055,1060648199.435723,
Projection,power,13300000,0.058843,1068663576.734306,
Projection,power,13400000,0.058634,1076678954.032889,
Projection,power,13500000,0.058427,1084694331.331471,
Projection,power,13600000,0.058222,1092709708.630054,
Projection,power,13700000,0.058020,1100725085.928637,
Projection,power,13800000,0.057819,1108740463.227219,
Projection,power,13900000,0.057621,1116755840.525802,
Projection,power,14000000,0.057425,1124771217.824385,
Projection,power,14100000,0.057232,1132786595.122967,
Projection,power,14200000,0.057040,1140801972.421550,
Projection,power,14300000,0.056850,1148817349.720133,
Projection,power,14400000,0.056662,1156832727.018716,
Projection,power,14500000,0.056476,1164848104.317298,
Projection,power,14600000,0.056292,1172863481.615881,
Projection,power,14700000,0.056110,1180878858.914464,
Projection,power,14800000,0.055930,1188894236.213047,
Projection,power,14900000,0.055752,1196909613.511629,
Projection,power,15000000,0.055575,1204924990.810212,
Projection,power,15100000,0.055400,1212940368.108795,
Projection,power,15200000,0.055227,1220955745.407377,
Projection,power,15300000,0.055056,1228971122.705960,
Projection,power,15400000,0.054886,1236986500.004543,
Projection,power,15500000,0.054718,1245001877.303126,
Projection,power,15600000,0.054551,1253017254.601708,
Projection,power,15700000,0.054386,1261032631.900291,
Projection,power,15800000,0.054223,1269048009.198874,
Projection,power,15900000,0.054061,1277063386.497456,
Projection,power,16000000,0.053901,1285078763.796039,
Projection,power,16100000,0.053742,1293094141.094622,
Projection,power,16200000,0.053585,1301109518.393204,
Projection,power,16300000,0.053429,1309124895.691787,
Projection,power,16400000,0.053274,1317140272.990370,
Projection,power,16500000,0.053121,1325155650.288953,
Projection,power,16600000,0.052970,1333171027.587535,
Projection,power,16700000,0.052820,1341186404.886118,
Projection,power,16800000,0.052671,1349201782.184701,
Projection,power,16900000,0.052523,1357217159.483284,
Projection,power,17000000,0.052377,1365232536.781866,
Projection,power,17100000,0.052232,1373247914.080449,
Projection,power,17200000,0.052088,1381263291.379032,
Projection,power,17300000,0.051945,1389278668.677614,
Projection,power,17400000,0.051804,1397294045.976197,
Projection,power,17500000,0.051664,1405309423.274780,
Projection,power,17600000,0.051525,1413324800.573363,
Projection,power,17700000,0.051387,1421340177.871945,
Projection,power,17800000,0.051251,1429355555.170528,
Projection,power,17900000,0.051115,1437370932.469111,
Projection,power,18000000,0.050981,1445386309.767694,
Projection,power,18100000,0.050848,1453401687.066276,
Projection,power,18200000,0.050716,1461417064.364859,
Projection,power,18300000,0.050585,1469432441.663442,
Projection,power,18400000,0.050455,1477447818.962024,
Projection,power,18500000,0.050326,1485463196.260607,
Projection,power,18600000,0.050198,1493478573.559190,
Projection,power,18700000,0.050072,1501493950.857772,
Projection,power,18800000,0.049946,1509509328.156355,
Projection,power,18900000,0.049821,1517524705.454938,
Projection,power,19000000,0.049697,1525540082.753521,
Projection,power,19100000,0.049574,1533555460.052104,
Projection,power,19200000,0.049453,1541570837.350686,
Projection,power,19300000,0.049332,1549586214.649269,
Projection,power,19400000,0.049212,1557601591.947851,
Projection,power,19500000,0.049093,1565616969.246434,
Projection,power,19600000,0.048974,1573632346.545017,
Projection,power,19700000,0.048857,1581647723.843600,
Projection,power,19800000,0.048741,1589663101.142182,
Projection,power,19900000,0.048625,1597678478.440765,
Projection,power,20000000,0.048511,1605693855.739348,
Projection,power,20100000,0.048397,1613709233.037930,
Projection,power,20200000,0.048284,1621724610.336513,
Projection,power,20300000,0.048172,1629739987.635096,
Projection,power,20400000,0.048061,1637755364.933678,
Projection,power,20500000,0.047950,1645770742.232262,
Projection,power,20600000,0.047841,1653786119.530844,
Projection,power,20700000,0.047732,1661801496.829427,
Projection,power,20800000,0.047624,1669816874.128009,
Projection,power,20900000,0.047517,1677832251.426592,
Projection,power,21000000,0.047410,1685847628.725175,
Projection,power,21100000,0.047304,1693863006.023758,
Projection,power,21200000,0.047199,1701878383.322340,
Projection,power,21300000,0.047095,1709893760.620923,
Projection,power,21400000,0.046992,1717909137.919506,
Projection,power,21500000,0.046889,1725924515.218088,
Projection,power,21600000,0.046787,1733939892.516671,
Projection,power,21700000,0.046685,1741955269.815254,
Projection,power,21800000,0.046585,1749970647.113837,
Projection,power,21900000,0.046485,1757986024.412419,
Projection,power,22000000,0.046385,1766001401.711002,
Projection,power,22100000,0.046287,1774016779.009585,
Projection,power,22200000,0.046189,1782032156.308167,
Projection,power,22300000,0.046091,1790047533.606750,
Projection,power,22400000,0.045995,1798062910.905333,
Projection,power,22500000,0.045899,1806078288.203916,
Projection,power,22600000,0.045803,1814093665.502499,
Projection,power,22700000,0.045709,1822109042.801081,
Projection,power,22800000,0.045614,1830124420.099664,
Projection,power,22900000,0.045521,1838139797.398247,
Projection,power,23000000,0.045428,1846155174.696829,
Projection,power,23100000,0.045336,1854170551.995412,
Projection,power,23200000,0.045244,1862185929.293995,
Projection,power,23300000,0.045153,1870201306.592577,
Projection,power,23400000,0.045062,1878216683.891160,
Projection,power,23500000,0.044973,1886232061.189743,
Projection,power,23600000,0.044883,1894247438.488326,
Projection,power,23700000,0.044794,1902262815.786908,
Projection,power,23800000,0.044706,1910278193.085491,
Projection,power,23900000,0.044618,1918293570.384073,
Projection,power,24000000,0.044531,1926308947.682657,
Projection,power,24100000,0.044445,1934324324.981239,
Projection,power,24200000,0.044359,1942339702.279822,
Projection,power,24300000,0.044273,1950355079.578405,
Projection,power,24400000,0.044188,1958370456.876987,
Projection,power,24500000,0.044104,1966385834.175570,
Projection,power,24600000,0.044020,1974401211.474153,
Projection,power,24700000,0.043936,1982416588.772735,
Projection,power,24800000,0.043853,1990431966.071318,
Projection,power,24900000,0.043771,1998447343.369901,
Projection,power,25000000,0.043689,2006462720.668483,
Projection,power,25100000,0.043607,2014478097.967066,
Projection,power,25200000,0.043526,2022493475.265649,
Projection,power,25300000,0.043446,2030508852.564232,
Projection,power,25400000,0.043366,2038524229.862814,
Projection,power,25500000,0.043286,2046539607.161397,
Projection,power,25600000,0.043207,2054554984.459980,
Projection,power,25700000,0.043128,2062570361.758563,
Projection,power,25800000,0.043050,2070585739.057145,
Projection,power,25900000,0.042973,2078601116.355728,
Projection,power,26000000,0.042895,2086616493.654311,
Projection,power,26100000,0.042818,2094631870.952894,
Projection,power,26200000,0.042742,2102647248.251476,
Projection,power,26300000,0.042666,2110662625.550059,
Projection,power,26400000,0.042591,2118678002.848641,
Projection,power,26500000,0.042516,2126693380.147224,
Projection,power,26600000,0.042441,2134708757.445807,
Projection,power,26700000,0.042367,2142724134.744390,
Projection,power,26800000,0.042293,2150739512.042972,
Projection,power,26900000,0.042219,2158754889.341555,
Projection,power,27000000,0.042146,2166770266.640138,
Projection,power,27100000,0.042074,2174785643.938721,
Projection,power,27200000,0.042002,2182801021.237303,
Projection,power,27300000,0.041930,2190816398.535886,
Projection,power,27400000,0.041858,2198831775.834469,
Projection,power,27500000,0.041787,2206847153.133051,
Projection,power,27600000,0.041717,2214862530.431634,
Projection,power,27700000,0.041646,2222877907.730217,
Projection,power,27800000,0.041577,2230893285.028800,
Projection,power,27900000,0.041507,2238908662.327382,
Projection,power,28000000,0.041438,2246924039.625965,
Projection,power,28100000,0.041369,2254939416.924548,
Projection,power,28200000,0.041301,2262954794.223130,
Projection,power,28300000,0.041233,2270970171.521713,
Projection,power,28400000,0.041165,2278985548.820296,
Projection,power,28500000,0.041098,2287000926.118879,
Projection,power,28600000,0.041031,2295016303.417461,
Projection,power,28700000,0.040964,2303031680.716044,
Projection,power,28800000,0.040898,2311047058.014627,
Projection,power,28900000,0.040832,2319062435.313210,
Projection,power,29000000,0.040766,2327077812.611793,
Projection,power,29100000,0.040701,2335093189.910375,
Projection,power,29200000,0.040636,2343108567.208958,
Projection,power,29300000,0.040572,2351123944.507540,
Projection,power,29400000,0.040507,2359139321.806123,
Projection,power,29500000,0.040443,2367154699.104706,
Projection,power,29600000,0.040380,2375170076.403288,
Projection,power,29700000,0.040317,2383185453.701871,
Projection,power,29800000,0.040254,2391200831.000454,
Projection,power,29900000,0.040191,2399216208.299037,
Projection,power,30000000,0.040129,2407231585.597620,
Projection,power,30100000,0.040067,2415246962.896202,
Projection,power,30200000,0.040005,2423262340.194785,
Projection,power,30300000,0.039944,2431277717.493368,
Projection,power,30400000,0.039882,2439293094.791950,
Projection,power,30500000,0.039822,2447308472.090533,
Projection,power,30600000,0.039761,2455323849.389116,
Projection,power,30700000,0.039701,2463339226.687698,
Projection,power,30800000,0.039641,2471354603.986281,
Projection,power,30900000,0.039581,2479369981.284863,
Projection,power,31000000,0.039522,2487385358.583446,
Projection,power,31100000,0.039463,2495400735.882029,
Projection,power,31200000,0.039404,2503416113.180612,
Projection,power,31300000,0.039346,2511431490.479195,
Projection,power,31400000,0.039288,2519446867.777778,
Projection,power,31500000,0.039230,2527462245.076360,
Projection,power,31600000,0.039172,2535477622.374942,
Projection,power,31700000,0.039115,2543492999.673526,
Projection,power,31800000,0.039057,2551508376.972108,
Projection,power,31900000,0.039001,2559523754.270691,
Projection,power,32000000,0.038944,2567539131.569274,
Projection,power,32100000,0.038888,2575554508.867856,
Projection,power,32200000,0.038832,2583569886.166439,
Projection,power,32300000,0.038776,2591585263.465022,
Projection,power,32400000,0.038720,2599600640.763604,
Projection,power,32500000,0.038665,2607616018.062187,
Projection,power,32600000,0.038610,2615631395.360770,
Projection,power,32700000,0.038555,2623646772.659353,
Projection,power,32800000,0.038501,2631662149.957935,
Projection,power,32900000,0.038447,2639677527.256518,
Projection,power,33000000,0.038393,2647692904.555101,
Projection,power,33100000,0.038339,2655708281.853683,
Projection,power,33200000,0.038285,2663723659.152267,
Projection,power,33300000,0.038232,2671739036.450849,
Projection,power,33400000,0.038179,2679754413.749431,
Projection,power,33500000,0.038126,2687769791.048015,
Projection,power,33600000,0.038074,2695785168.346597,
Projection,power,33700000,0.038021,2703800545.645180,
Projection,power,33800000,0.037969,2711815922.943762,
Projection,power,33900000,0.037917,2719831300.242345,
Projection,power,34000000,0.037866,2727846677.540928,
Projection,power,34100000,0.037814,2735862054.839510,
Projection,power,34200000,0.037763,2743877432.138094,
Projection,power,34300000,0.037712,2751892809.436676,
Projection,power,34400000,0.037661,2759908186.735259,
Projection,power,34500000,0.037611,2767923564.033842,
Projection,power,34600000,0.037560,2775938941.332424,
Projection,power,34700000,0.037510,2783954318.631007,
Projection,power,34800000,0.037460,2791969695.929589,
Projection,power,34900000,0.037411,2799985073.228172,
Projection,power,35000000,0.037361,2808000450.526755,
Projection,power,35100000,0.037312,2816015827.825338,
Projection,power,35200000,0.037263,2824031205.123920,
Projection,power,35300000,0.037214,2832046582.422503,
Projection,power,35400000,0.037166,2840061959.721086,
Projection,power,35500000,0.037117,2848077337.019669,
Projection,power,35600000,0.037069,2856092714.318251,
Projection,power,35700000,0.037021,2864108091.616834,
Projection,power,35800000,0.036973,2872123468.915418,
Projection,power,35900000,0.036926,2880138846.214000,
Projection,power,36000000,0.036878,2888154223.512582,
Projection,power,36100000,0.036831,2896169600.811165,
Projection,power,36200000,0.036784,2904184978.109748,
Projection,power,36300000,0.036737,2912200355.408330,
Projection,power,36400000,0.036691,2920215732.706913,
Projection,power,36500000,0.036644,2928231110.005496,
Projection,power,36600000,0.036598,2936246487.304078,
Projection,power,36700000,0.036552,2944261864.602662,
Projection,power,36800000,0.036506,2952277241.901244,
Projection,power,36900000,0.036460,2960292619.199827,
Projection,power,37000000,0.036415,2968307996.498410,
Projection,power,37100000,0.036370,2976323373.796992,
Projection,power,37200000,0.036324,2984338751.095575,
Projection,power,37300000,0.036279,2992354128.394157,
Projection,power,37400000,0.036235,3000369505.692740,
Projection,power,37500000,0.036190,3008384882.991323,
Projection,power,37600000,0.036146,3016400260.289906,
Projection,power,37700000,0.036102,3024415637.588489,
Projection,power,37800000,0.036057,3032431014.887071,
Projection,power,37900000,0.036014,3040446392.185654,
Projection,power,38000000,0.035970,3048461769.484237,
Projection,power,38100000,0.035926,3056477146.782819,
Projection,power,38200000,0.035883,3064492524.081402,
Projection,power,38300000,0.035840,3072507901.379984,
Projection,power,38400000,0.035797,3080523278.678567,
Projection,power,38500000,0.035754,3088538655.977150,
Projection,power,38600000,0.035711,3096554033.275733,
Projection,power,38700000,0.035669,3104569410.574315,
Projection,power,38800000,0.035626,3112584787.872899,
Projection,power,38900000,0.035584,3120600165.171481,
Projection,power,39000000,0.035542,3128615542.470064,
Projection,power,39100000,0.035500,3136630919.768647,
Projection,power,39200000,0.035459,3144646297.067229,
Projection,power,39300000,0.035417,3152661674.365811,
Projection,power,39400000,0.035376,3160677051.664394,
Projection,power,39500000,0.035334,3168692428.962977,
Projection,power,39600000,0.035293,3176707806.261559,
Projection,power,39700000,0.035252,3184723183.560143,
Projection,power,39800000,0.035212,3192738560.858726,
Projection,power,39900000,0.035171,3200753938.157309,
Projection,power,40000000,0.035130,3208769315.455891,
Projection,power,40100000,0.035090,3216784692.754474,
Projection,power,40200000,0.035050,3224800070.053056,
Projection,power,40300000,0.035010,3232815447.351639,
Projection,power,40400000,0.034970,3240830824.650222,
Projection,power,40500000,0.034930,3248846201.948804,
Projection,power,40600000,0.034891,3256861579.247387,
Projection,power,40700000,0.034851,3264876956.545969,
Projection,power,40800000,0.034812,3272892333.844552,
Projection,power,40900000,0.034773,3280907711.143136,
Projection,power,41000000,0.034734,3288923088.441718,
Projection,power,41100000,0.034695,3296938465.740301,
Projection,power,41200000,0.034656,3304953843.038883,
Projection,power,41300000,0.034618,3312969220.337467,
Projection,power,41400000,0.034579,3320984597.636049,
Projection,power,41500000,0.034541,3328999974.934632,
Projection,power,41600000,0.034503,3337015352.233214,
Projection,power,41700000,0.034465,3345030729.531797,
Projection,power,41800000,0.034427,3353046106.830380,
Projection,power,41900000,0.034389,3361061484.128963,
Projection,power,42000000,0.034352,3369076861.427546,
Projection,power,42100000,0.034314,3377092238.726128,
Projection,power,42200000,0.034277,3385107616.024711,
Projection,power,42300000,0.034240,3393122993.323293,
Projection,power,42400000,0.034203,3401138370.621876,
Projection,power,42500000,0.034166,3409153747.920459,
Projection,power,42600000,0.034129,3417169125.219041,
Projection,power,42700000,0.034092,3425184502.517624,
Projection,power,42800000,0.034056,3433199879.816207,
Projection,power,42900000,0.034019,3441215257.114789,
Projection,power,43000000,0.033983,3449230634.413373,
Projection,power,43100000,0.033947,3457246011.711955,
Projection,power,43200000,0.033911,3465261389.010538,
Projection,power,43300000,0.033875,3473276766.309120,
Projection,power,43400000,0.033839,3481292143.607703,
Projection,power,43500000,0.033803,3489307520.906286,
Projection,power,43600000,0.033768,3497322898.204868,
Projection,power,43700000,0.033732,3505338275.503452,
Projection,power,43800000,0.033697,3513353652.802034,
Projection,power,43900000,0.033662,3521369030.100616,
Projection,power,44000000,0.033627,3529384407.399200,
Projection,power,44100000,0.033592,3537399784.697782,
Projection,power,44200000,0.033557,3545415161.996365,
Projection,power,44300000,0.033522,3553430539.294948,
Projection,power,44400000,0.033488,3561445916.593530,
Projection,power,44500000,0.033453,3569461293.892114,
Projection,power,44600000,0.033419,3577476671.190695,
Projection,power,44700000,0.033385,3585492048.489278,
Projection,power,44800000,0.033350,3593507425.787861,
Projection,power,44900000,0.033316,3601522803.086443,
Projection,power,45000000,0.033282,3609538180.385026,
Projection,power,45100000,0.033249,3617553557.683609,
Projection,power,45200000,0.033215,3625568934.982193,
Projection,power,45300000,0.033181,3633584312.280775,
Projection,power,45400000,0.033148,3641599689.579358,
Projection,power,45500000,0.033115,3649615066.877941,
Projection,power,45600000,0.033081,3657630444.176523,
Projection,power,45700000,0.033048,3665645821.475106,
Projection,power,45800000,0.033015,3673661198.773688,
Projection,power,45900000,0.032982,3681676576.072271,
Projection,power,46000000,0.032949,3689691953.370854,
Projection,power,46100000,0.032917,3697707330.669436,
Projection,power,46200000,0.032884,3705722707.968019,
Projection,power,46300000,0.032852,3713738085.266602,
Projection,power,46400000,0.032819,3721753462.565184,
Projection,power,46500000,0.032787,3729768839.863768,
Projection,power,46600000,0.032755,3737784217.162350,
Projection,power,46700000,0.032723,3745799594.460933,
Projection,power,46800000,0.032691,3753814971.759515,
Projection,power,46900000,0.032659,3761830349.058098,
Projection,power,47000000,0.032627,3769845726.356681,
Projection,power,47100000,0.032595,3777861103.655263,
Projection,power,47200000,0.032564,3785876480.953846,
Projection,power,47300000,0.032532,3793891858.252429,
Projection,power,47400000,0.032501,3801907235.551012,
Projection,power,47500000,0.032470,3809922612.849595,
Projection,power,47600000,0.032439,3817937990.148177,
Projection,power,47700000,0.032408,3825953367.446760,
Projection,power,47800000,0.032377,3833968744.745342,
Projection,power,47900000,0.032346,3841984122.043925,
Projection,power,48000000,0.032315,3849999499.342508,
Projection,power,48100000,0.032284,3858014876.641090,
Projection,power,48200000,0.032254,3866030253.939673,
Projection,power,48300000,0.032223,3874045631.238256,
Projection,power,48400000,0.032193,3882061008.536839,
Projection,power,48500000,0.032163,3890076385.835422,
Projection,power,48600000,0.032132,3898091763.134005,
Projection,power,48700000,0.032102,3906107140.432587,
Projection,power,48800000,0.032072,3914122517.731170,
Projection,power,48900000,0.032042,3922137895.029753,
Projection,power,49000000,0.032012,3930153272.328335,
Projection,power,49100000,0.031983,3938168649.626918,
Projection,power,49200000,0.031953,3946184026.925500,
Projection,power,49300000,0.031923,3954199404.224083,
Projection,power,49400000,0.031894,3962214781.522666,
Projection,power,49500000,0.031865,3970230158.821249,
Projection,power,49600000,0.031835,3978245536.119832,
Projection,power,49700000,0.031806,3986260913.418414,
Projection,power,49800000,0.031777,3994276290.716997,
Projection,power,49900000,0.031748,4002291668.015580,
Projection,power,50000000,0.031719,4010307045.314162,
Projection,power,50100000,0.031690,4018322422.612745,
Projection,power,50200000,0.031661,4026337799.911327,
Projection,power,50300000,0.031633,4034353177.209910,
Projection,power,50400000,0.031604,4042368554.508493,
Projection,power,50500000,0.031575,4050383931.807076,
Projection,power,50600000,0.031547,4058399309.105659,
Projection,power,50700000,0.031519,4066414686.404242,
Projection,power,50800000,0.031490,4074430063.702824,
Projection,power,50900000,0.031462,4082445441.001407,
Projection,power,51000000,0.031434,4090460818.299990,
Projection,power,51100000,0.031406,4098476195.598572,
Projection,power,51200000,0.031378,4106491572.897155,
Projection,power,51300000,0.031350,4114506950.195738,
Projection,power,51400000,0.031323,4122522327.494320,
Projection,power,51500000,0.031295,4130537704.792903,
Projection,power,51600000,0.031267,4138553082.091486,
Projection,power,51700000,0.031240,4146568459.390069,
Projection,power,51800000,0.031212,4154583836.688651,
Projection,power,51900000,0.031185,4162599213.987234,
Projection,power,52000000,0.031158,4170614591.285817,
Projection,power,52100000,0.031130,4178629968.584399,
Projection,power,52200000,0.031103,4186645345.882983,
Projection,power,52300000,0.031076,4194660723.181565,
Projection,power,52400000,0.031049,4202676100.480147,
Projection,power,52500000,0.031022,4210691477.778730,
Projection,power,52600000,0.030996,4218706855.077313,
Projection,power,52700000,0.030969,4226722232.375896,
Projection,power,52800000,0.030942,4234737609.674479,
Projection,power,52900000,0.030915,4242752986.973061,
Projection,power,53000000,0.030889,4250768364.271644,
Projection,power,53100000,0.030863,4258783741.570226,
Projection,power,53200000,0.030836,4266799118.868809,
Projection,power,53300000,0.030810,4274814496.167392,
Projection,power,53400000,0.030784,4282829873.465974,
Projection,power,53500000,0.030757,4290845250.764557,
Projection,power,53600000,0.030731,4298860628.063140,
Projection,power,53700000,0.030705,4306876005.361723,
Projection,power,53800000,0.030679,4314891382.660305,
Projection,power,53900000,0.030654,4322906759.958889,
Projection,power,54000000,0.030628,4330922137.257472,
Projection,power,54100000,0.030602,4338937514.556054,
Projection,power,54200000,0.030576,4346952891.854637,
Projection,power,54300000,0.030551,4354968269.153219,
Projection,power,54400000,0.030525,4362983646.451802,
Projection,power,54500000,0.030500,4370999023.750384,
Projection,power,54600000,0.030475,4379014401.048967,
Projection,power,54700000,0.030449,4387029778.347550,
Projection,power,54800000,0.030424,4395045155.646132,
Projection,power,54900000,0.030399,4403060532.944715,
Projection,power,55000000,0.030374,4411075910.243299,
Projection,power,55100000,0.030349,4419091287.541881,
Projection,power,55200000,0.030324,4427106664.840464,
Projection,power,55300000,0.030299,4435122042.139046,
Projection,power,55400000,0.030274,4443137419.437629,
Projection,power,55500000,0.030249,4451152796.736212,
Projection,power,55600000,0.030225,4459168174.034794,
Projection,power,55700000,0.030200,4467183551.333378,
Projection,power,55800000,0.030175,4475198928.631960,
Projection,power,55900000,0.030151,4483214305.930543,
Projection,power,56000000,0.030127,4491229683.229125,
Projection,power,56100000,0.030102,4499245060.527708,
Projection,power,56200000,0.030078,4507260437.826291,
Projection,power,56300000,0.030054,4515275815.124873,
Projection,power,56400000,0.030030,4523291192.423456,
Projection,power,56500000,0.030005,4531306569.722038,
Projection,power,56600000,0.029981,4539321947.020621,
Projection,power,56700000,0.029957,4547337324.319204,
Projection,power,56800000,0.029934,4555352701.617787,
Projection,power,56900000,0.029910,4563368078.916369,
Projection,power,57000000,0.029886,4571383456.214952,
Projection,power,57100000,0.029862,4579398833.513535,
Projection,power,57200000,0.029839,4587414210.812118,
Projection,power,57300000,0.029815,4595429588.110701,
Projection,power,57400000,0.029791,4603444965.409284,
Projection,power,57500000,0.029768,4611460342.707866,
Projection,power,57600000,0.029745,4619475720.006449,
Projection,power,57700000,0.029721,4627491097.305031,
Projection,power,57800000,0.029698,4635506474.603613,
Projection,power,57900000,0.029675,4643521851.902198,
Projection,power,58000000,0.029651,4651537229.200780,
Projection,power,58100000,0.029628,4659552606.499362,
Projection,power,58200000,0.029605,4667567983.797945,
Projection,power,58300000,0.029582,4675583361.096528,
Projection,power,58400000,0.029559,4683598738.395110,
Projection,power,58500000,0.029537,4691614115.693692,
Projection,power,58600000,0.029514,4699629492.992275,
Projection,power,58700000,0.029491,4707644870.290858,
Projection,power,58800000,0.029468,4715660247.589441,
Projection,power,58900000,0.029446,4723675624.888023,
Projection,power,59000000,0.029423,4731691002.186607,
Projection,power,59100000,0.029401,4739706379.485189,
Projection,power,59200000,0.029378,4747721756.783772,
Projection,power,59300000,0.029356,4755737134.082355,
Projection,power,59400000,0.029333,4763752511.380938,
Projection,power,59500000,0.029311,4771767888.679521,
Projection,power,59600000,0.029289,4779783265.978104,
Projection,power,59700000,0.029267,4787798643.276686,
Projection,power,59800000,0.029244,4795814020.575269,
Projection,power,59900000,0.029222,4803829397.873851,
Projection,power,60000000,0.029200,4811844775.172434,
Projection,power,60100000,0.029178,4819860152.471018,
Projection,power,60200000,0.029156,4827875529.769600,
Projection,power,60300000,0.029135,4835890907.068183,
Projection,power,60400000,0.029113,4843906284.366765,
Projection,power,60500000,0.029091,4851921661.665348,
Projection,power,60600000,0.029069,4859937038.963930,
Projection,power,60700000,0.029048,4867952416.262513,
Projection,power,60800000,0.029026,4875967793.561095,
Projection,power,60900000,0.029005,4883983170.859677,
Projection,power,61000000,0.028983,4891998548.158261,
Projection,power,61100000,0.028962,4900013925.456843,
Projection,power,61200000,0.028940,4908029302.755426,
Projection,power,61300000,0.028919,4916044680.054008,
Projection,power,61400000,0.028898,4924060057.352592,
Projection,power,61500000,0.028877,4932075434.651175,
Projection,power,61600000,0.028855,4940090811.949757,
Projection,power,61700000,0.028834,4948106189.248341,
Projection,power,61800000,0.028813,4956121566.546923,
Projection,power,61900000,0.028792,4964136943.845506,
Projection,power,62000000,0.028771,4972152321.144089,
Projection,power,62100000,0.028750,4980167698.442671,
Projection,power,62200000,0.028729,4988183075.741254,
Projection,power,62300000,0.028709,4996198453.039837,
Projection,power,62400000,0.028688,5004213830.338419,
Projection,power,62500000,0.028667,5012229207.637001,
Projection,power,62600000,0.028647,5020244584.935584,
Projection,power,62700000,0.028626,5028259962.234167,
Projection,power,62800000,0.028605,5036275339.532750,
Projection,power,62900000,0.028585,5044290716.831332,
Projection,power,63000000,0.028564,5052306094.129915,
Projection,power,63100000,0.028544,5060321471.428497,
Projection,power,63200000,0.028524,5068336848.727079,
Projection,power,63300000,0.028503,5076352226.025664,
Projection,power,63400000,0.028483,5084367603.324246,
Projection,power,63500000,0.028463,5092382980.622828,
Projection,power,63600000,0.028443,5100398357.921412,
Projection,power,63700000,0.028422,5108413735.219994,
Projection,power,63800000,0.028402,5116429112.518577,
Projection,power,63900000,0.028382,5124444489.817160,
Projection,power,64000000,0.028362,5132459867.115743,
Projection,power,64100000,0.028342,5140475244.414325,
Projection,power,64200000,0.028323,5148490621.712908,
Projection,power,64300000,0.028303,5156505999.011491,
Projection,power,64400000,0.028283,5164521376.310073,
Projection,power,64500000,0.028263,5172536753.608655,
Projection,power,64600000,0.028243,5180552130.907239,
Projection,power,64700000,0.028224,5188567508.205822,
Projection,power,64800000,0.028204,5196582885.504405,
Projection,power,64900000,0.028185,5204598262.802987,
Projection,power,65000000,0.028165,5212613640.101570,
Projection,power,65100000,0.028146,5220629017.400153,
Projection,power,65200000,0.028126,5228644394.698735,
Projection,power,65300000,0.028107,5236659771.997318,
Projection,power,65400000,0.028087,5244675149.295900,
Projection,power,65500000,0.028068,5252690526.594483,
Projection,power,65600000,0.028049,5260705903.893066,
Projection,power,65700000,0.028030,5268721281.191648,
Projection,power,65800000,0.028010,5276736658.490232,
Projection,power,65900000,0.027991,5284752035.788814,
Projection,power,66000000,0.027972,5292767413.087397,
Projection,power,66100000,0.027953,5300782790.385980,
Projection,power,66200000,0.027934,5308798167.684562,
Projection,power,66300000,0.027915,5316813544.983145,
Projection,power,66400000,0.027896,5324828922.281728,
Projection,power,66500000,0.027877,5332844299.580310,
Projection,power,66600000,0.027859,5340859676.878893,
Projection,power,66700000,0.027840,5348875054.177476,
Projection,power,66800000,0.027821,5356890431.476059,
Projection,power,66900000,0.027802,5364905808.774641,
Projection,power,67000000,0.027784,5372921186.073224,
Projection,power,67100000,0.027765,5380936563.371806,
Projection,power,67200000,0.027747,5388951940.670389,
Projection,power,67300000,0.027728,5396967317.968972,
Projection,power,67400000,0.027710,5404982695.267554,
Projection,power,67500000,0.027691,5412998072.566137,
Projection,power,67600000,0.027673,5421013449.864719,
Projection,power,67700000,0.027654,5429028827.163303,
Projection,power,67800000,0.027636,5437044204.461887,
Projection,power,67900000,0.027618,5445059581.760468,
Projection,power,68000000,0.027599,5453074959.059052,
Projection,power,68100000,0.027581,5461090336.357635,
Projection,power,68200000,0.027563,5469105713.656218,
