Forward Financial Framework Kaiserslatuarn+ Model Experiments Results,
CPU,ee-benjamin.ee.ic.ac.uk,
Type,Simulation Paths,Accuracy,Latency,
Projection,35500000,0.072937,2897826077.755581,
Projection,35600000,0.072893,2905983399.379904,
Projection,35700000,0.072850,2914140721.004226,
Projection,35800000,0.072807,2922298042.628549,
Projection,35900000,0.072764,2930455364.252872,
Projection,36000000,0.072721,2938612685.877193,
Projection,36100000,0.072679,2946770007.501516,
Projection,36200000,0.072636,2954927329.125838,
Projection,36300000,0.072594,2963084650.750161,
Projection,36400000,0.072552,2971241972.374483,
Projection,36500000,0.072510,2979399293.998806,
Projection,36600000,0.072468,2987556615.623127,
Projection,36700000,0.072427,2995713937.247450,
Projection,36800000,0.072385,3003871258.871773,
Projection,36900000,0.072344,3012028580.496095,
Projection,37000000,0.072303,3020185902.120417,
Projection,37100000,0.072262,3028343223.744740,
Projection,37200000,0.072221,3036500545.369062,
Projection,37300000,0.072181,3044657866.993384,
Projection,37400000,0.072140,3052815188.617707,
Projection,37500000,0.072100,3060972510.242029,
Projection,37600000,0.072060,3069129831.866352,
Projection,37700000,0.072020,3077287153.490674,
Projection,37800000,0.071980,3085444475.114996,
Projection,37900000,0.071941,3093601796.739319,
Projection,38000000,0.071901,3101759118.363641,
Projection,38100000,0.071862,3109916439.987964,
Projection,38200000,0.071823,3118073761.612286,
Projection,38300000,0.071784,3126231083.236608,
Projection,38400000,0.071745,3134388404.860930,
Projection,38500000,0.071706,3142545726.485252,
Projection,38600000,0.071668,3150703048.109575,
Projection,38700000,0.071629,3158860369.733898,
Projection,38800000,0.071591,3167017691.358220,
Projection,38900000,0.071553,3175175012.982542,
Projection,39000000,0.071515,3183332334.606865,
Projection,39100000,0.071477,3191489656.231187,
Projection,39200000,0.071440,3199646977.855510,
Projection,39300000,0.071402,3207804299.479831,
Projection,39400000,0.071365,3215961621.104154,
Projection,39500000,0.071328,3224118942.728477,
Projection,39600000,0.071290,3232276264.352799,
Projection,39700000,0.071254,3240433585.977122,
Projection,39800000,0.071217,3248590907.601444,
Projection,39900000,0.071180,3256748229.225766,
Projection,40000000,0.071144,3264905550.850088,
Projection,40100000,0.071107,3273062872.474411,
Projection,40200000,0.071071,3281220194.098733,
Projection,40300000,0.071035,3289377515.723055,
Projection,40400000,0.070999,3297534837.347378,
Projection,40500000,0.070963,3305692158.971700,
Projection,40600000,0.070927,3313849480.596023,
Projection,40700000,0.070892,3322006802.220345,
Projection,40800000,0.070856,3330164123.844667,
Projection,40900000,0.070821,3338321445.468990,
Projection,41000000,0.070786,3346478767.093312,
Projection,41100000,0.070751,3354636088.717634,
Projection,41200000,0.070716,3362793410.341957,
Projection,41300000,0.070681,3370950731.966280,
Projection,41400000,0.070646,3379108053.590602,
Projection,41500000,0.070612,3387265375.214924,
Projection,41600000,0.070577,3395422696.839246,
Projection,41700000,0.070543,3403580018.463569,
Projection,41800000,0.070509,3411737340.087891,
Projection,41900000,0.070475,3419894661.712214,
Projection,42000000,0.070441,3428051983.336536,
Projection,42100000,0.070407,3436209304.960858,
Projection,42200000,0.070373,3444366626.585180,
